Reception rate,Distance,Transmission,Reception
100.0,1.200731,131,131
100.0,1.163208,132,132
100.0,1.257016,133,133
100.0,1.238254,134,134
100.0,1.144447,135,135
100.0,1.144447,136,136
100.0,1.144447,137,137
100.0,1.3133,138,138
100.0,1.219493,139,139
100.0,1.3133,140,140
100.0,1.163208,141,141
100.0,1.275777,142,142
100.0,1.163208,143,143
100.0,1.125686,144,144
100.0,1.18197,145,145
100.0,1.238254,146,146
100.0,1.238254,147,147
100.0,1.238254,148,148
100.0,1.125686,149,149
100.0,1.200731,150,150
100.0,1.200731,151,151
100.0,1.219493,152,152
100.0,1.238254,153,153
100.0,1.200731,154,154
100.0,1.18197,155,155
100.0,1.219493,156,156
100.0,1.219493,157,157
100.0,1.200731,158,158
100.0,1.200731,159,159
100.0,1.275777,160,160
100.0,1.257016,161,161
100.0,1.332061,162,162
100.0,1.125686,163,163
100.0,1.144447,164,164
100.0,1.106924,165,165
100.0,1.144447,166,166
100.0,1.18197,167,167
100.0,1.238254,168,168
100.0,1.18197,169,169
100.0,1.163208,170,170
100.0,1.238254,171,171
100.0,1.069401,172,172
100.0,1.18197,173,173
100.0,1.163208,174,174
100.0,1.200731,175,175
100.0,1.200731,176,176
100.0,1.200731,177,177
100.0,1.238254,178,178
100.0,1.18197,179,179
100.0,1.18197,180,180
100.0,1.257016,181,181
100.0,1.200731,182,182
100.0,1.18197,183,183
100.0,1.275777,184,184
100.0,1.200731,185,185
100.0,1.238254,186,186
100.0,1.144447,187,187
100.0,1.163208,188,188
100.0,1.069401,189,189
100.0,1.238254,190,190
100.0,1.238254,191,191
100.0,1.238254,192,192
100.0,1.257016,193,193
100.0,1.125686,194,194
100.0,1.238254,195,195
100.0,1.144447,196,196
100.0,1.144447,197,197
100.0,1.18197,198,198
100.0,1.238254,199,199
100.0,1.257016,200,200
100.0,1.18197,201,201
100.0,1.294538,202,202
100.0,1.144447,203,203
100.0,1.200731,204,204
100.0,1.144447,205,205
100.0,1.144447,206,206
100.0,1.18197,207,207
100.0,1.18197,208,208
100.0,1.200731,209,209
100.0,1.05064,210,210
100.0,1.163208,211,211
100.0,1.18197,212,212
100.0,1.144447,213,213
100.0,1.05064,214,214
100.0,1.200731,215,215
100.0,1.257016,216,216
100.0,1.294538,217,217
100.0,1.200731,218,218
100.0,1.257016,219,219
100.0,1.275777,220,220
100.0,1.219493,221,221
100.0,1.275777,222,222
100.0,1.257016,223,223
100.0,1.275777,224,224
100.0,1.219493,225,225
100.0,1.18197,226,226
100.0,1.219493,227,227
100.0,1.200731,228,228
100.0,1.200731,229,229
100.0,1.200731,230,230
100.0,1.257016,231,231
100.0,1.163208,232,232
100.0,1.257016,233,233
100.0,1.200731,234,234
100.0,1.144447,235,235
100.0,1.238254,236,236
100.0,1.257016,237,237
100.0,1.18197,238,238
100.0,1.163208,239,239
100.0,1.125686,240,240
100.0,1.238254,241,241
100.0,1.219493,242,242
100.0,1.3133,243,243
100.0,1.257016,244,244
100.0,1.219493,245,245
100.0,1.275777,246,246
100.0,1.219493,247,247
100.0,1.200731,248,248
100.0,1.275777,249,249
100.0,1.238254,250,250
100.0,1.200731,251,251
100.0,1.238254,252,252
100.0,1.163208,253,253
100.0,1.200731,254,254
100.0,1.219493,255,255
100.0,1.219493,256,256
100.0,1.163208,257,257
100.0,1.238254,258,258
100.0,1.144447,259,259
100.0,1.257016,260,260
100.0,1.163208,261,261
100.0,1.238254,262,262
100.0,1.163208,263,263
100.0,1.200731,264,264
100.0,1.18197,265,265
100.0,1.275777,266,266
100.0,1.219493,267,267
100.0,1.144447,268,268
100.0,1.144447,269,269
100.0,1.219493,270,270
100.0,1.238254,271,271
100.0,1.238254,272,272
100.0,1.257016,273,273
100.0,1.18197,274,274
100.0,1.275777,275,275
100.0,1.238254,276,276
100.0,1.125686,277,277
100.0,1.275777,278,278
100.0,1.238254,279,279
100.0,1.144447,280,280
100.0,1.144447,281,281
100.0,1.18197,282,282
100.0,1.219493,283,283
100.0,1.18197,284,284
100.0,1.18197,285,285
100.0,1.219493,286,286
100.0,1.18197,287,287
100.0,1.144447,288,288
100.0,1.200731,289,289
100.0,1.219493,290,290
100.0,1.200731,291,291
100.0,1.163208,292,292
100.0,1.18197,293,293
100.0,1.219493,294,294
100.0,1.200731,295,295
100.0,1.18197,296,296
100.0,1.238254,297,297
100.0,1.238254,298,298
100.0,1.200731,299,299
100.0,1.144447,300,300
100.0,1.163208,301,301
100.0,1.219493,302,302
100.0,1.125686,303,303
100.0,1.200731,304,304
100.0,1.18197,305,305
100.0,1.163208,306,306
100.0,1.200731,307,307
100.0,1.238254,308,308
100.0,1.200731,309,309
100.0,1.219493,310,310
100.0,1.163208,311,311
100.0,1.257016,312,312
100.0,1.125686,313,313
100.0,1.200731,314,314
100.0,1.275777,315,315
100.0,1.257016,316,316
100.0,1.163208,317,317
100.0,1.163208,318,318
100.0,1.163208,319,319
100.0,1.200731,320,320
100.0,1.144447,321,321
100.0,1.275777,322,322
100.0,1.18197,323,323
100.0,1.125686,324,324
100.0,1.18197,325,325
100.0,1.238254,326,326
100.0,1.200731,327,327
100.0,1.238254,328,328
100.0,1.163208,329,329
