Reception rate,Distance,Transmission,Reception
100.0,1.96995,185,185
100.0,1.857381,186,186
100.0,1.857381,187,187
100.0,1.932427,188,188
100.0,1.913666,189,189
100.0,2.044996,190,190
100.0,1.876143,191,191
100.0,1.894904,192,192
100.0,1.96995,193,193
100.0,1.951188,194,194
100.0,1.951188,195,195
100.0,1.913666,196,196
100.0,1.913666,197,197
100.0,1.913666,198,198
100.0,1.96995,199,199
100.0,1.857381,200,200
100.0,1.96995,201,201
100.0,1.894904,202,202
100.0,1.894904,203,203
100.0,1.876143,204,204
100.0,1.951188,205,205
100.0,1.951188,206,206
100.0,1.932427,207,207
100.0,1.894904,208,208
100.0,1.932427,209,209
100.0,1.96995,210,210
100.0,1.913666,211,211
100.0,1.932427,212,212
100.0,1.988711,213,213
100.0,1.894904,214,214
100.0,1.932427,215,215
100.0,1.988711,216,216
100.0,1.96995,217,217
100.0,1.932427,218,218
100.0,1.932427,219,219
100.0,2.007473,220,220
100.0,1.913666,221,221
100.0,1.96995,222,222
100.0,1.913666,223,223
100.0,1.951188,224,224
100.0,1.951188,225,225
100.0,1.932427,226,226
100.0,1.876143,227,227
100.0,1.951188,228,228
100.0,1.894904,229,229
100.0,1.913666,230,230
100.0,1.913666,231,231
100.0,1.951188,232,232
100.0,1.932427,233,233
100.0,1.96995,234,234
100.0,1.913666,235,235
100.0,1.932427,236,236
100.0,1.96995,237,237
100.0,1.96995,238,238
100.0,1.876143,239,239
100.0,1.932427,240,240
100.0,1.894904,241,241
100.0,1.951188,242,242
100.0,1.951188,243,243
100.0,1.894904,244,244
100.0,1.894904,245,245
100.0,1.83862,246,246
100.0,1.932427,247,247
100.0,1.894904,248,248
100.0,1.83862,249,249
100.0,1.96995,250,250
100.0,1.894904,251,251
100.0,1.894904,252,252
100.0,1.894904,253,253
100.0,1.96995,254,254
100.0,1.876143,255,255
100.0,1.96995,256,256
100.0,2.044996,257,257
100.0,1.83862,258,258
100.0,1.988711,259,259
100.0,1.801097,260,260
100.0,1.96995,261,261
100.0,1.932427,262,262
100.0,1.857381,263,263
100.0,1.932427,264,264
100.0,1.83862,265,265
100.0,1.951188,266,266
100.0,1.913666,267,267
100.0,1.894904,268,268
100.0,1.894904,269,269
100.0,1.951188,270,270
100.0,1.951188,271,271
100.0,1.913666,272,272
100.0,1.932427,273,273
100.0,1.932427,274,274
100.0,1.932427,275,275
100.0,1.951188,276,276
100.0,1.951188,277,277
100.0,1.951188,278,278
100.0,1.801097,279,279
100.0,1.951188,280,280
100.0,1.913666,281,281
100.0,1.876143,282,282
100.0,1.876143,283,283
100.0,1.932427,284,284
100.0,1.951188,285,285
100.0,1.932427,286,286
100.0,1.932427,287,287
100.0,1.857381,288,288
100.0,1.913666,289,289
100.0,1.96995,290,290
100.0,1.83862,291,291
100.0,1.951188,292,292
100.0,1.932427,293,293
100.0,1.932427,294,294
100.0,2.007473,295,295
100.0,1.951188,296,296
100.0,1.876143,297,297
100.0,1.951188,298,298
100.0,1.951188,299,299
100.0,1.857381,300,300
100.0,1.801097,301,301
100.0,1.951188,302,302
100.0,1.913666,303,303
100.0,1.876143,304,304
100.0,1.96995,305,305
100.0,1.83862,306,306
100.0,1.951188,307,307
100.0,1.913666,308,308
100.0,1.951188,309,309
100.0,1.857381,310,310
100.0,1.894904,311,311
100.0,1.96995,312,312
100.0,1.932427,313,313
100.0,1.913666,314,314
100.0,1.932427,315,315
100.0,1.96995,316,316
100.0,1.951188,317,317
100.0,1.857381,318,318
100.0,1.876143,319,319
100.0,1.988711,320,320
100.0,1.876143,321,321
100.0,1.96995,322,322
100.0,1.913666,323,323
100.0,1.83862,324,324
100.0,1.894904,325,325
100.0,1.951188,326,326
100.0,1.951188,327,327
100.0,1.894904,328,328
100.0,1.951188,329,329
100.0,1.96995,330,330
100.0,1.951188,331,331
100.0,1.913666,332,332
100.0,1.951188,333,333
100.0,1.96995,334,334
100.0,1.988711,335,335
100.0,1.96995,336,336
100.0,1.951188,337,337
100.0,1.876143,338,338
100.0,1.96995,339,339
100.0,1.876143,340,340
100.0,1.96995,341,341
100.0,1.876143,342,342
100.0,1.951188,343,343
100.0,1.913666,344,344
100.0,1.894904,345,345
100.0,1.988711,346,346
100.0,1.96995,347,347
100.0,1.932427,348,348
100.0,1.951188,349,349
100.0,1.988711,350,350
100.0,1.951188,351,351
100.0,1.876143,352,352
100.0,1.96995,353,353
100.0,1.857381,354,354
100.0,1.894904,355,355
100.0,1.96995,356,356
100.0,1.913666,357,357
100.0,1.913666,358,358
100.0,1.96995,359,359
100.0,1.913666,360,360
100.0,1.876143,361,361
100.0,1.932427,362,362
100.0,1.819858,363,363
100.0,2.007473,364,364
100.0,1.894904,365,365
100.0,1.894904,366,366
100.0,1.894904,367,367
100.0,1.96995,368,368
100.0,1.894904,369,369
100.0,1.951188,370,370
100.0,1.913666,371,371
100.0,1.819858,372,372
100.0,1.951188,373,373
100.0,1.988711,374,374
100.0,1.819858,375,375
100.0,1.932427,376,376
100.0,1.857381,377,377
100.0,1.951188,378,378
100.0,1.988711,379,379
100.0,1.83862,380,380
100.0,1.894904,381,381
100.0,1.932427,382,382
100.0,1.913666,383,383
