Reception rate,Distance,Transmission,Reception
100.0,5.365768,60,60
100.0,5.328246,61,61
100.0,5.365768,62,62
100.0,5.290722,63,63
100.0,5.38453,64,64
100.0,5.290722,65,65
100.0,5.309484,66,66
100.0,5.365768,67,67
100.0,5.309484,68,68
100.0,5.403291,69,69
100.0,5.290722,70,70
100.0,5.347007,71,71
100.0,5.309484,72,72
100.0,5.365768,73,73
100.0,5.38453,74,74
100.0,5.403291,75,75
100.0,5.347007,76,76
100.0,5.403291,77,77
100.0,5.365768,78,78
100.0,5.365768,79,79
100.0,5.328246,80,80
100.0,5.38453,81,81
100.0,5.347007,82,82
100.0,5.328246,83,83
100.0,5.38453,84,84
100.0,5.365768,85,85
100.0,5.365768,86,86
100.0,5.328246,87,87
100.0,5.365768,88,88
100.0,5.328246,89,89
100.0,5.328246,90,90
100.0,5.309484,91,91
100.0,5.328246,92,92
100.0,5.309484,93,93
100.0,5.347007,94,94
100.0,5.38453,95,95
100.0,5.328246,96,96
100.0,5.271961,97,97
100.0,5.309484,98,98
100.0,5.365768,99,99
100.0,5.290722,100,100
100.0,5.38453,101,101
100.0,5.347007,102,102
100.0,5.38453,103,103
100.0,5.365768,104,104
100.0,5.347007,105,105
100.0,5.365768,106,106
100.0,5.347007,107,107
100.0,5.347007,108,108
100.0,5.365768,109,109
100.0,5.365768,110,110
100.0,5.309484,111,111
100.0,5.365768,112,112
100.0,5.365768,113,113
100.0,5.271961,114,114
100.0,5.309484,115,115
100.0,5.309484,116,116
100.0,5.347007,117,117
100.0,5.328246,118,118
100.0,5.2532,119,119
100.0,5.365768,120,120
100.0,5.309484,121,121
100.0,5.347007,122,122
100.0,5.328246,123,123
100.0,5.347007,124,124
100.0,5.2532,125,125
100.0,5.365768,126,126
100.0,5.365768,127,127
100.0,5.365768,128,128
100.0,5.347007,129,129
100.0,5.328246,130,130
100.0,5.309484,131,131
100.0,5.290722,132,132
100.0,5.38453,133,133
100.0,5.365768,134,134
100.0,5.347007,135,135
100.0,5.365768,136,136
100.0,5.290722,137,137
100.0,5.365768,138,138
100.0,5.347007,139,139
100.0,5.347007,140,140
100.0,5.365768,141,141
100.0,5.328246,142,142
100.0,5.290722,143,143
100.0,5.328246,144,144
100.0,5.403291,145,145
100.0,5.328246,146,146
100.0,5.309484,147,147
100.0,5.309484,148,148
100.0,5.365768,149,149
100.0,5.365768,150,150
100.0,5.328246,151,151
100.0,5.309484,152,152
100.0,5.365768,153,153
100.0,5.328246,154,154
100.0,5.290722,155,155
100.0,5.365768,156,156
100.0,5.347007,157,157
100.0,5.365768,158,158
100.0,5.290722,159,159
100.0,5.422052,160,160
100.0,5.347007,161,161
100.0,5.422052,162,162
100.0,5.365768,163,163
100.0,5.347007,164,164
100.0,5.328246,165,165
100.0,5.309484,166,166
100.0,5.328246,167,167
100.0,5.403291,168,168
100.0,5.290722,169,169
100.0,5.290722,170,170
100.0,5.347007,171,171
100.0,5.365768,172,172
100.0,5.328246,173,173
100.0,5.309484,174,174
100.0,5.328246,175,175
100.0,5.328246,176,176
100.0,5.328246,177,177
100.0,5.38453,178,178
100.0,5.38453,179,179
100.0,5.38453,180,180
100.0,5.309484,181,181
100.0,5.347007,182,182
100.0,5.309484,183,183
100.0,5.328246,184,184
100.0,5.309484,185,185
100.0,5.38453,186,186
100.0,5.309484,187,187
100.0,5.365768,188,188
100.0,5.328246,189,189
100.0,5.290722,190,190
100.0,5.309484,191,191
100.0,5.347007,192,192
100.0,5.290722,193,193
100.0,5.38453,194,194
100.0,5.347007,195,195
100.0,5.309484,196,196
100.0,5.309484,197,197
100.0,5.403291,198,198
100.0,5.309484,199,199
100.0,5.328246,200,200
100.0,5.309484,201,201
100.0,5.347007,202,202
100.0,5.38453,203,203
100.0,5.309484,204,204
100.0,5.347007,205,205
100.0,5.38453,206,206
100.0,5.38453,207,207
100.0,5.365768,208,208
100.0,5.290722,209,209
100.0,5.38453,210,210
100.0,5.309484,211,211
100.0,5.365768,212,212
100.0,5.328246,213,213
100.0,5.365768,214,214
100.0,5.309484,215,215
100.0,5.290722,216,216
100.0,5.347007,217,217
100.0,5.347007,218,218
100.0,5.365768,219,219
100.0,5.290722,220,220
100.0,5.347007,221,221
100.0,5.365768,222,222
100.0,5.38453,223,223
100.0,5.309484,224,224
100.0,5.328246,225,225
100.0,5.347007,226,226
100.0,5.328246,227,227
100.0,5.309484,228,228
100.0,5.309484,229,229
100.0,5.328246,230,230
100.0,5.365768,231,231
100.0,5.365768,232,232
100.0,5.328246,233,233
100.0,5.347007,234,234
100.0,5.309484,235,235
100.0,5.347007,236,236
100.0,5.309484,237,237
100.0,5.328246,238,238
100.0,5.38453,239,239
100.0,5.38453,240,240
100.0,5.347007,241,241
100.0,5.328246,242,242
100.0,5.328246,243,243
100.0,5.328246,244,244
100.0,5.38453,245,245
100.0,5.290722,246,246
100.0,5.309484,247,247
100.0,5.459575,248,248
100.0,5.38453,249,249
100.0,5.403291,250,250
100.0,5.309484,251,251
100.0,5.347007,252,252
100.0,5.328246,253,253
100.0,5.365768,254,254
100.0,5.347007,255,255
100.0,5.365768,256,256
100.0,5.403291,257,257
100.0,5.347007,258,258
