Reception rate,Distance,Transmission,Reception
100.0,2.664123,157,157
100.0,2.664123,158,158
100.0,2.645361,159,159
100.0,2.6266,160,160
100.0,2.6266,161,161
100.0,2.6266,162,162
100.0,2.6266,163,163
100.0,2.701646,164,164
100.0,2.682884,165,165
100.0,2.645361,166,166
100.0,2.645361,167,167
100.0,2.6266,168,168
100.0,2.664123,169,169
100.0,2.6266,170,170
100.0,2.682884,171,171
100.0,2.664123,172,172
100.0,2.645361,173,173
100.0,2.6266,174,174
100.0,2.6266,175,175
100.0,2.645361,176,176
100.0,2.682884,177,177
100.0,2.682884,178,178
100.0,2.701646,179,179
100.0,2.664123,180,180
100.0,2.701646,181,181
100.0,2.589077,182,182
100.0,2.645361,183,183
100.0,2.6266,184,184
100.0,2.645361,185,185
100.0,2.682884,186,186
100.0,2.6266,187,187
100.0,2.6266,188,188
100.0,2.701646,189,189
100.0,2.607838,190,190
100.0,2.607838,191,191
100.0,2.664123,192,192
100.0,2.6266,193,193
100.0,2.645361,194,194
100.0,2.645361,195,195
100.0,2.6266,196,196
100.0,2.645361,197,197
100.0,2.607838,198,198
100.0,2.6266,199,199
100.0,2.645361,200,200
100.0,2.682884,201,201
100.0,2.6266,202,202
100.0,2.664123,203,203
100.0,2.589077,204,204
100.0,2.682884,205,205
100.0,2.607838,206,206
100.0,2.664123,207,207
100.0,2.6266,208,208
100.0,2.6266,209,209
100.0,2.645361,210,210
100.0,2.607838,211,211
100.0,2.645361,212,212
100.0,2.6266,213,213
100.0,2.701646,214,214
100.0,2.645361,215,215
100.0,2.664123,216,216
100.0,2.589077,217,217
100.0,2.607838,218,218
100.0,2.645361,219,219
100.0,2.664123,220,220
100.0,2.664123,221,221
100.0,2.682884,222,222
100.0,2.607838,223,223
100.0,2.6266,224,224
100.0,2.607838,225,225
100.0,2.664123,226,226
100.0,2.682884,227,227
100.0,2.645361,228,228
100.0,2.6266,229,229
100.0,2.664123,230,230
100.0,2.645361,231,231
100.0,2.682884,232,232
100.0,2.682884,233,233
100.0,2.6266,234,234
100.0,2.664123,235,235
100.0,2.645361,236,236
100.0,2.682884,237,237
100.0,2.6266,238,238
100.0,2.682884,239,239
100.0,2.645361,240,240
100.0,2.6266,241,241
100.0,2.6266,242,242
100.0,2.682884,243,243
100.0,2.664123,244,244
100.0,2.682884,245,245
100.0,2.664123,246,246
100.0,2.6266,247,247
100.0,2.6266,248,248
100.0,2.664123,249,249
100.0,2.664123,250,250
100.0,2.607838,251,251
100.0,2.6266,252,252
100.0,2.664123,253,253
100.0,2.664123,254,254
100.0,2.645361,255,255
100.0,2.645361,256,256
100.0,2.682884,257,257
100.0,2.645361,258,258
100.0,2.6266,259,259
100.0,2.645361,260,260
100.0,2.645361,261,261
100.0,2.645361,262,262
100.0,2.682884,263,263
100.0,2.664123,264,264
100.0,2.664123,265,265
100.0,2.664123,266,266
100.0,2.645361,267,267
100.0,2.682884,268,268
100.0,2.682884,269,269
100.0,2.645361,270,270
100.0,2.664123,271,271
100.0,2.645361,272,272
100.0,2.664123,273,273
100.0,2.645361,274,274
100.0,2.645361,275,275
100.0,2.645361,276,276
100.0,2.6266,277,277
100.0,2.701646,278,278
100.0,2.645361,279,279
100.0,2.607838,280,280
100.0,2.682884,281,281
100.0,2.645361,282,282
100.0,2.664123,283,283
100.0,2.645361,284,284
100.0,2.645361,285,285
100.0,2.682884,286,286
100.0,2.645361,287,287
100.0,2.701646,288,288
100.0,2.701646,289,289
100.0,2.645361,290,290
100.0,2.645361,291,291
100.0,2.664123,292,292
100.0,2.701646,293,293
100.0,2.645361,294,294
100.0,2.6266,295,295
100.0,2.682884,296,296
100.0,2.645361,297,297
100.0,2.6266,298,298
100.0,2.645361,299,299
100.0,2.6266,300,300
100.0,2.645361,301,301
100.0,2.664123,302,302
100.0,2.645361,303,303
100.0,2.701646,304,304
100.0,2.607838,305,305
100.0,2.6266,306,306
100.0,2.607838,307,307
100.0,2.645361,308,308
100.0,2.701646,309,309
100.0,2.682884,310,310
100.0,2.607838,311,311
100.0,2.701646,312,312
100.0,2.664123,313,313
100.0,2.645361,314,314
100.0,2.645361,315,315
100.0,2.645361,316,316
100.0,2.682884,317,317
100.0,2.645361,318,318
100.0,2.645361,319,319
100.0,2.645361,320,320
100.0,2.6266,321,321
100.0,2.682884,322,322
100.0,2.6266,323,323
100.0,2.664123,324,324
100.0,2.664123,325,325
100.0,2.645361,326,326
100.0,2.6266,327,327
100.0,2.701646,328,328
100.0,2.664123,329,329
100.0,2.6266,330,330
100.0,2.682884,331,331
100.0,2.6266,332,332
100.0,2.645361,333,333
100.0,2.664123,334,334
100.0,2.682884,335,335
100.0,2.664123,336,336
100.0,2.6266,337,337
100.0,2.664123,338,338
100.0,2.720407,339,339
100.0,2.645361,340,340
100.0,2.664123,341,341
100.0,2.664123,342,342
100.0,2.682884,343,343
100.0,2.645361,344,344
100.0,2.645361,345,345
100.0,2.664123,346,346
100.0,2.682884,347,347
100.0,2.645361,348,348
100.0,2.645361,349,349
100.0,2.664123,350,350
100.0,2.6266,351,351
100.0,2.664123,352,352
100.0,2.664123,353,353
100.0,2.645361,354,354
100.0,2.664123,355,355
