Reception rate,Distance,Transmission,Reception
99.871955,1.500914,782,781
99.872123,1.463391,783,782
99.872283,1.519676,784,783
99.872444,1.538437,785,784
99.872612,1.500914,786,785
99.872772,1.482153,787,786
99.872932,1.519676,788,787
99.873092,1.519676,789,788
99.87326,1.482153,790,789
99.87342,1.519676,791,790
99.87358,1.519676,792,791
99.873741,1.519676,793,792
99.873893,1.519676,794,793
99.874053,1.519676,795,794
99.874214,1.538437,796,795
99.874374,1.500914,797,796
99.874534,1.519676,798,797
99.874687,1.500914,799,798
99.874839,1.538437,800,799
99.875,1.557199,801,800
99.87516,1.557199,802,801
99.875312,1.482153,803,802
99.875465,1.500914,804,803
99.875625,1.519676,805,804
99.875778,1.538437,806,805
99.87593,1.482153,807,806
99.876083,1.500914,808,807
99.876235,1.482153,809,808
99.876388,1.519676,810,809
99.876541,1.500914,811,810
99.876693,1.482153,812,811
99.876846,1.482153,813,812
99.876998,1.538437,814,813
99.877151,1.538437,815,814
99.877296,1.482153,816,815
99.877456,1.538437,817,816
99.877601,1.519676,818,817
99.877754,1.500914,819,818
99.877899,1.500914,820,819
99.878051,1.500914,821,820
99.878196,1.519676,822,821
99.878349,1.538437,823,822
99.878494,1.500914,824,823
99.878639,1.519676,825,824
99.878784,1.519676,826,825
99.878936,1.538437,827,826
99.879081,1.500914,828,827
99.879226,1.519676,829,828
99.879371,1.538437,830,829
99.879516,1.519676,831,830
99.879661,1.538437,832,831
99.879806,1.519676,833,832
99.879951,1.557199,834,833
99.880096,1.463391,835,834
99.880241,1.500914,836,835
99.880386,1.519676,837,836
99.880531,1.500914,838,837
99.880668,1.519676,839,838
99.880806,1.519676,840,839
99.88095,1.557199,841,840
99.881095,1.500914,842,841
99.88124,1.500914,843,842
99.881378,1.519676,844,843
99.881515,1.500914,845,844
99.881652,1.500914,846,845
99.881797,1.538437,847,846
99.881935,1.500914,848,847
99.88208,1.57596,849,848
99.882217,1.500914,850,849
99.882354,1.538437,851,850
99.882492,1.482153,852,851
99.882629,1.519676,853,852
99.882766,1.482153,854,853
99.882904,1.500914,855,854
99.883041,1.500914,856,855
99.883178,1.519676,857,856
99.883308,1.500914,858,857
99.883445,1.482153,859,858
99.883583,1.500914,860,859
99.88372,1.519676,861,860
99.883857,1.500914,862,861
99.883995,1.482153,863,862
99.884124,1.538437,864,863
99.884262,1.538437,865,864
99.884391,1.538437,866,865
99.884529,1.500914,867,866
99.884658,1.500914,868,867
99.884788,1.538437,869,868
99.884925,1.557199,870,869
99.885055,1.482153,871,870
99.885192,1.538437,872,871
99.885322,1.538437,873,872
99.885452,1.538437,874,873
99.885582,1.519676,875,874
99.885711,1.557199,876,875
99.885849,1.519676,877,876
99.885978,1.538437,878,877
99.886108,1.557199,879,878
99.88623,1.500914,880,879
99.88636,1.519676,881,880
99.886497,1.500914,882,881
99.886619,1.500914,883,882
99.886749,1.500914,884,883
99.886878,1.463391,885,884
99.887008,1.463391,886,885
99.88713,1.519676,887,886
99.88726,1.519676,888,887
99.88739,1.557199,889,888
99.887512,1.500914,890,889
99.887641,1.482153,891,890
99.887764,1.500914,892,891
99.887886,1.519676,893,892
99.888023,1.519676,894,893
99.888145,1.519676,895,894
99.888267,1.557199,896,895
99.888389,1.482153,897,896
99.888519,1.482153,898,897
99.888641,1.463391,899,898
99.888763,1.538437,900,899
99.888893,1.500914,901,900
99.889007,1.519676,902,901
99.889137,1.482153,903,902
99.889259,1.482153,904,903
99.889381,1.519676,905,904
99.889503,1.500914,906,905
99.889625,1.500914,907,906
99.889747,1.519676,908,907
99.889869,1.519676,909,908
99.889984,1.538437,910,909
99.890106,1.519676,911,910
99.890228,1.500914,912,911
99.89035,1.500914,913,912
99.890472,1.538437,914,913
99.890586,1.519676,915,914
99.890708,1.500914,916,915
99.890831,1.519676,917,916
99.890945,1.538437,918,917
99.891067,1.538437,919,918
99.891189,1.519676,920,919
99.891304,1.500914,921,920
99.891426,1.500914,922,921
99.89154,1.500914,923,922
99.891654,1.500914,924,923
99.891777,1.519676,925,924
99.891891,1.463391,926,925
99.892005,1.519676,927,926
99.892128,1.519676,928,927
99.892242,1.519676,929,928
99.892356,1.500914,930,929
99.892471,1.500914,931,930
99.892585,1.482153,932,931
99.892707,1.500914,933,932
99.892822,1.538437,934,933
99.892929,1.538437,935,934
99.893043,1.538437,936,935
99.893165,1.482153,937,936
99.89328,1.482153,938,937
99.893394,1.500914,939,938
99.893501,1.538437,940,939
99.893615,1.500914,941,940
99.89373,1.519676,942,941
99.893844,1.500914,943,942
99.893959,1.538437,944,943
99.894073,1.500914,945,944
99.89418,1.557199,946,945
99.894294,1.538437,947,946
99.894401,1.500914,948,947
99.894516,1.519676,949,948
99.894622,1.500914,950,949
99.894737,1.519676,951,950
99.894844,1.482153,952,951
99.894958,1.519676,953,952
99.895065,1.500914,954,953
