Reception rate,Distance,Transmission,Reception
100.0,3.996184,274,274
100.0,3.977423,275,275
100.0,3.996184,276,276
100.0,3.977423,277,277
100.0,3.977423,278,278
100.0,4.014945,279,279
100.0,3.958661,280,280
100.0,3.9399,281,281
100.0,3.9399,282,282
100.0,3.996184,283,283
100.0,3.977423,284,284
100.0,4.052468,285,285
100.0,3.977423,286,286
100.0,3.958661,287,287
100.0,3.958661,288,288
100.0,4.033707,289,289
100.0,3.977423,290,290
100.0,3.996184,291,291
100.0,3.958661,292,292
100.0,3.996184,293,293
100.0,3.977423,294,294
100.0,3.958661,295,295
100.0,3.977423,296,296
100.0,3.977423,297,297
100.0,3.977423,298,298
100.0,3.921138,299,299
100.0,4.033707,300,300
100.0,3.9399,301,301
100.0,3.883616,302,302
100.0,4.052468,303,303
100.0,3.958661,304,304
100.0,3.996184,305,305
100.0,3.921138,306,306
100.0,3.9399,307,307
100.0,3.9399,308,308
100.0,3.921138,309,309
100.0,3.958661,310,310
100.0,3.9399,311,311
100.0,3.958661,312,312
100.0,3.958661,313,313
100.0,3.996184,314,314
100.0,3.996184,315,315
100.0,3.921138,316,316
100.0,3.996184,317,317
100.0,3.9399,318,318
100.0,3.996184,319,319
100.0,4.052468,320,320
100.0,3.921138,321,321
100.0,3.977423,322,322
100.0,3.9399,323,323
100.0,3.921138,324,324
100.0,3.977423,325,325
100.0,3.958661,326,326
100.0,3.977423,327,327
100.0,3.9399,328,328
100.0,3.902377,329,329
100.0,3.958661,330,330
100.0,3.958661,331,331
100.0,3.921138,332,332
100.0,4.033707,333,333
100.0,3.996184,334,334
100.0,3.958661,335,335
100.0,3.977423,336,336
100.0,3.958661,337,337
100.0,3.977423,338,338
100.0,3.9399,339,339
100.0,3.996184,340,340
100.0,3.958661,341,341
100.0,3.958661,342,342
100.0,3.996184,343,343
100.0,3.921138,344,344
100.0,3.921138,345,345
100.0,3.996184,346,346
100.0,3.996184,347,347
100.0,3.921138,348,348
100.0,3.977423,349,349
100.0,3.9399,350,350
100.0,4.014945,351,351
100.0,3.921138,352,352
100.0,4.052468,353,353
100.0,3.977423,354,354
100.0,3.958661,355,355
100.0,4.07123,356,356
100.0,3.996184,357,357
100.0,3.958661,358,358
100.0,3.977423,359,359
100.0,4.014945,360,360
100.0,3.996184,361,361
100.0,3.977423,362,362
100.0,3.958661,363,363
100.0,3.902377,364,364
100.0,3.958661,365,365
100.0,3.977423,366,366
100.0,3.977423,367,367
100.0,3.9399,368,368
100.0,3.977423,369,369
100.0,3.996184,370,370
100.0,3.996184,371,371
100.0,3.958661,372,372
100.0,3.977423,373,373
100.0,3.977423,374,374
100.0,3.977423,375,375
100.0,3.958661,376,376
100.0,3.996184,377,377
100.0,3.9399,378,378
100.0,3.996184,379,379
100.0,3.9399,380,380
100.0,3.902377,381,381
100.0,3.921138,382,382
100.0,3.958661,383,383
100.0,3.996184,384,384
100.0,3.921138,385,385
100.0,3.996184,386,386
100.0,3.9399,387,387
100.0,3.958661,388,388
100.0,4.014945,389,389
100.0,3.921138,390,390
100.0,4.033707,391,391
100.0,3.977423,392,392
100.0,4.052468,393,393
100.0,3.977423,394,394
100.0,3.958661,395,395
100.0,3.9399,396,396
100.0,3.977423,397,397
100.0,3.977423,398,398
100.0,3.958661,399,399
100.0,4.014945,400,400
100.0,3.958661,401,401
100.0,4.014945,402,402
100.0,3.921138,403,403
100.0,3.958661,404,404
100.0,3.902377,405,405
100.0,4.033707,406,406
100.0,4.014945,407,407
100.0,3.958661,408,408
100.0,3.977423,409,409
100.0,3.977423,410,410
100.0,4.014945,411,411
100.0,3.977423,412,412
100.0,3.958661,413,413
100.0,3.921138,414,414
100.0,3.902377,415,415
100.0,3.921138,416,416
100.0,3.996184,417,417
100.0,4.052468,418,418
100.0,3.958661,419,419
100.0,3.977423,420,420
100.0,4.014945,421,421
100.0,4.052468,422,422
100.0,3.977423,423,423
100.0,4.014945,424,424
100.0,4.033707,425,425
100.0,3.977423,426,426
100.0,3.996184,427,427
100.0,4.014945,428,428
100.0,3.921138,429,429
100.0,3.996184,430,430
100.0,3.977423,431,431
100.0,3.9399,432,432
100.0,4.033707,433,433
100.0,3.9399,434,434
100.0,4.089991,435,435
100.0,4.033707,436,436
100.0,3.996184,437,437
100.0,4.052468,438,438
100.0,3.9399,439,439
100.0,4.052468,440,440
100.0,4.052468,441,441
100.0,3.958661,442,442
100.0,3.9399,443,443
100.0,3.977423,444,444
100.0,4.014945,445,445
100.0,3.996184,446,446
100.0,3.9399,447,447
100.0,3.996184,448,448
100.0,3.977423,449,449
100.0,3.996184,450,450
100.0,3.958661,451,451
100.0,3.9399,452,452
100.0,3.977423,453,453
100.0,3.977423,454,454
100.0,4.014945,455,455
100.0,4.033707,456,456
100.0,3.996184,457,457
100.0,3.958661,458,458
100.0,3.902377,459,459
100.0,3.977423,460,460
100.0,3.996184,461,461
100.0,3.996184,462,462
100.0,3.996184,463,463
100.0,3.9399,464,464
100.0,3.977423,465,465
100.0,4.033707,466,466
100.0,3.864854,467,467
100.0,3.996184,468,468
100.0,3.996184,469,469
100.0,3.977423,470,470
100.0,3.9399,471,471
100.0,3.977423,472,472
