Reception rate,Distance,Transmission,Reception
100.0,2.964306,399,399
100.0,2.964306,400,400
100.0,2.964306,401,401
100.0,2.983067,402,402
100.0,2.964306,403,403
100.0,3.001828,404,404
100.0,2.908021,405,405
100.0,2.945544,406,406
100.0,3.039351,407,407
100.0,2.908021,408,408
100.0,2.908021,409,409
100.0,2.983067,410,410
100.0,2.983067,411,411
100.0,2.926783,412,412
100.0,2.945544,413,413
100.0,3.001828,414,414
100.0,2.926783,415,415
100.0,3.001828,416,416
100.0,2.908021,417,417
100.0,2.945544,418,418
100.0,2.926783,419,419
100.0,2.945544,420,420
100.0,2.945544,421,421
100.0,2.88926,422,422
100.0,2.983067,423,423
100.0,2.926783,424,424
100.0,3.001828,425,425
100.0,2.983067,426,426
100.0,2.926783,427,427
100.0,2.926783,428,428
100.0,2.926783,429,429
100.0,2.945544,430,430
100.0,2.945544,431,431
100.0,2.945544,432,432
100.0,2.945544,433,433
100.0,2.945544,434,434
100.0,2.983067,435,435
100.0,3.001828,436,436
100.0,3.001828,437,437
100.0,2.964306,438,438
100.0,2.926783,439,439
100.0,2.983067,440,440
100.0,2.983067,441,441
100.0,2.88926,442,442
100.0,2.983067,443,443
100.0,3.02059,444,444
100.0,2.88926,445,445
100.0,2.964306,446,446
100.0,2.964306,447,447
100.0,2.964306,448,448
100.0,2.964306,449,449
100.0,2.945544,450,450
100.0,2.926783,451,451
100.0,2.926783,452,452
100.0,2.964306,453,453
100.0,2.908021,454,454
100.0,2.945544,455,455
100.0,2.870498,456,456
100.0,2.964306,457,457
100.0,2.983067,458,458
100.0,2.926783,459,459
100.0,2.983067,460,460
100.0,2.983067,461,461
100.0,2.926783,462,462
100.0,2.964306,463,463
100.0,2.926783,464,464
100.0,2.945544,465,465
100.0,3.001828,466,466
100.0,3.001828,467,467
100.0,2.964306,468,468
100.0,2.983067,469,469
100.0,2.926783,470,470
100.0,3.001828,471,471
100.0,2.908021,472,472
100.0,2.945544,473,473
100.0,2.945544,474,474
100.0,2.926783,475,475
100.0,2.945544,476,476
100.0,2.908021,477,477
100.0,2.926783,478,478
100.0,3.001828,479,479
100.0,2.926783,480,480
100.0,2.964306,481,481
100.0,2.908021,482,482
100.0,2.908021,483,483
100.0,2.945544,484,484
100.0,2.926783,485,485
100.0,2.945544,486,486
100.0,2.983067,487,487
100.0,2.964306,488,488
100.0,2.945544,489,489
100.0,2.945544,490,490
100.0,2.964306,491,491
100.0,2.964306,492,492
100.0,2.926783,493,493
100.0,2.945544,494,494
100.0,2.964306,495,495
100.0,2.945544,496,496
100.0,2.964306,497,497
100.0,2.926783,498,498
100.0,2.908021,499,499
100.0,2.964306,500,500
100.0,2.945544,501,501
100.0,2.945544,502,502
100.0,2.983067,503,503
100.0,2.983067,504,504
100.0,2.945544,505,505
100.0,2.945544,506,506
100.0,2.964306,507,507
100.0,2.983067,508,508
100.0,2.945544,509,509
100.0,2.945544,510,510
100.0,2.945544,511,511
100.0,2.983067,512,512
100.0,2.926783,513,513
100.0,2.926783,514,514
100.0,2.926783,515,515
100.0,2.908021,516,516
100.0,2.926783,517,517
100.0,2.964306,518,518
100.0,2.926783,519,519
100.0,2.945544,520,520
100.0,2.945544,521,521
100.0,2.964306,522,522
100.0,2.945544,523,523
100.0,2.945544,524,524
100.0,2.926783,525,525
100.0,2.945544,526,526
100.0,2.964306,527,527
100.0,2.945544,528,528
100.0,2.983067,529,529
100.0,2.964306,530,530
100.0,2.926783,531,531
100.0,2.964306,532,532
100.0,2.983067,533,533
100.0,2.926783,534,534
100.0,2.964306,535,535
100.0,2.926783,536,536
100.0,2.964306,537,537
100.0,2.908021,538,538
100.0,2.983067,539,539
100.0,2.983067,540,540
100.0,2.945544,541,541
100.0,2.964306,542,542
100.0,2.983067,543,543
100.0,2.945544,544,544
100.0,2.964306,545,545
100.0,2.945544,546,546
100.0,2.945544,547,547
100.0,2.908021,548,548
100.0,2.945544,549,549
100.0,2.88926,550,550
100.0,2.983067,551,551
100.0,2.945544,552,552
100.0,3.02059,553,553
100.0,2.926783,554,554
100.0,2.945544,555,555
100.0,2.964306,556,556
100.0,2.983067,557,557
100.0,2.983067,558,558
100.0,3.039351,559,559
100.0,2.983067,560,560
100.0,2.983067,561,561
100.0,2.983067,562,562
100.0,2.908021,563,563
100.0,3.02059,564,564
100.0,2.983067,565,565
100.0,2.908021,566,566
100.0,2.908021,567,567
100.0,2.964306,568,568
100.0,2.945544,569,569
100.0,2.926783,570,570
100.0,2.945544,571,571
100.0,2.908021,572,572
100.0,2.926783,573,573
100.0,2.926783,574,574
100.0,2.945544,575,575
100.0,2.926783,576,576
100.0,2.908021,577,577
100.0,2.964306,578,578
100.0,2.926783,579,579
100.0,2.926783,580,580
100.0,2.983067,581,581
100.0,2.945544,582,582
100.0,2.926783,583,583
100.0,3.001828,584,584
100.0,2.983067,585,585
100.0,2.945544,586,586
100.0,2.964306,587,587
100.0,2.926783,588,588
100.0,2.945544,589,589
100.0,2.926783,590,590
100.0,2.945544,591,591
100.0,2.945544,592,592
100.0,2.964306,593,593
100.0,2.926783,594,594
100.0,2.983067,595,595
100.0,2.908021,596,596
100.0,2.926783,597,597
