Reception rate,Distance,Transmission,Reception
100.0,2.176326,124,124
100.0,2.195087,125,125
100.0,2.138803,126,126
100.0,2.270133,127,127
100.0,2.195087,128,128
100.0,2.195087,129,129
100.0,2.195087,130,130
100.0,2.176326,131,131
100.0,2.213848,132,132
100.0,2.23261,133,133
100.0,2.176326,134,134
100.0,2.195087,135,135
100.0,2.176326,136,136
100.0,2.176326,137,137
100.0,2.176326,138,138
100.0,2.176326,139,139
100.0,2.195087,140,140
100.0,2.23261,141,141
100.0,2.195087,142,142
100.0,2.176326,143,143
100.0,2.251371,144,144
100.0,2.23261,145,145
100.0,2.213848,146,146
100.0,2.213848,147,147
100.0,2.176326,148,148
100.0,2.195087,149,149
100.0,2.157564,150,150
100.0,2.23261,151,151
100.0,2.138803,152,152
100.0,2.213848,153,153
100.0,2.195087,154,154
100.0,2.213848,155,155
100.0,2.213848,156,156
100.0,2.195087,157,157
100.0,2.213848,158,158
100.0,2.138803,159,159
100.0,2.157564,160,160
100.0,2.176326,161,161
100.0,2.213848,162,162
100.0,2.195087,163,163
100.0,2.176326,164,164
100.0,2.251371,165,165
100.0,2.23261,166,166
100.0,2.176326,167,167
100.0,2.157564,168,168
100.0,2.157564,169,169
100.0,2.176326,170,170
100.0,2.138803,171,171
100.0,2.195087,172,172
100.0,2.251371,173,173
100.0,2.157564,174,174
100.0,2.157564,175,175
100.0,2.23261,176,176
100.0,2.157564,177,177
100.0,2.213848,178,178
100.0,2.213848,179,179
100.0,2.157564,180,180
100.0,2.176326,181,181
100.0,2.157564,182,182
100.0,2.176326,183,183
100.0,2.176326,184,184
100.0,2.176326,185,185
100.0,2.213848,186,186
100.0,2.23261,187,187
100.0,2.195087,188,188
100.0,2.195087,189,189
100.0,2.176326,190,190
100.0,2.157564,191,191
100.0,2.176326,192,192
100.0,2.195087,193,193
100.0,2.195087,194,194
100.0,2.176326,195,195
100.0,2.176326,196,196
100.0,2.213848,197,197
100.0,2.195087,198,198
100.0,2.195087,199,199
100.0,2.176326,200,200
100.0,2.213848,201,201
100.0,2.213848,202,202
100.0,2.157564,203,203
100.0,2.213848,204,204
100.0,2.213848,205,205
100.0,2.23261,206,206
100.0,2.213848,207,207
100.0,2.195087,208,208
100.0,2.157564,209,209
100.0,2.176326,210,210
100.0,2.157564,211,211
100.0,2.213848,212,212
100.0,2.195087,213,213
100.0,2.195087,214,214
100.0,2.195087,215,215
100.0,2.213848,216,216
100.0,2.176326,217,217
100.0,2.213848,218,218
100.0,2.195087,219,219
100.0,2.195087,220,220
100.0,2.213848,221,221
100.0,2.195087,222,222
100.0,2.157564,223,223
100.0,2.176326,224,224
100.0,2.138803,225,225
100.0,2.213848,226,226
100.0,2.157564,227,227
100.0,2.213848,228,228
100.0,2.213848,229,229
100.0,2.195087,230,230
100.0,2.195087,231,231
100.0,2.176326,232,232
100.0,2.195087,233,233
100.0,2.176326,234,234
100.0,2.157564,235,235
100.0,2.176326,236,236
100.0,2.213848,237,237
100.0,2.157564,238,238
100.0,2.195087,239,239
100.0,2.270133,240,240
100.0,2.195087,241,241
100.0,2.195087,242,242
100.0,2.195087,243,243
100.0,2.176326,244,244
100.0,2.213848,245,245
100.0,2.195087,246,246
100.0,2.195087,247,247
100.0,2.195087,248,248
100.0,2.176326,249,249
100.0,2.23261,250,250
100.0,2.195087,251,251
100.0,2.195087,252,252
100.0,2.195087,253,253
100.0,2.176326,254,254
100.0,2.157564,255,255
100.0,2.195087,256,256
100.0,2.213848,257,257
100.0,2.176326,258,258
100.0,2.195087,259,259
100.0,2.213848,260,260
100.0,2.195087,261,261
100.0,2.213848,262,262
100.0,2.213848,263,263
100.0,2.23261,264,264
100.0,2.213848,265,265
100.0,2.23261,266,266
100.0,2.157564,267,267
100.0,2.157564,268,268
100.0,2.157564,269,269
100.0,2.195087,270,270
100.0,2.213848,271,271
100.0,2.157564,272,272
100.0,2.157564,273,273
100.0,2.176326,274,274
100.0,2.157564,275,275
100.0,2.176326,276,276
100.0,2.195087,277,277
100.0,2.213848,278,278
100.0,2.23261,279,279
100.0,2.176326,280,280
100.0,2.195087,281,281
100.0,2.176326,282,282
100.0,2.195087,283,283
100.0,2.251371,284,284
100.0,2.195087,285,285
100.0,2.213848,286,286
100.0,2.176326,287,287
100.0,2.157564,288,288
100.0,2.213848,289,289
100.0,2.176326,290,290
100.0,2.195087,291,291
100.0,2.195087,292,292
100.0,2.23261,293,293
100.0,2.195087,294,294
100.0,2.157564,295,295
100.0,2.213848,296,296
100.0,2.213848,297,297
100.0,2.195087,298,298
100.0,2.176326,299,299
100.0,2.195087,300,300
100.0,2.195087,301,301
100.0,2.213848,302,302
100.0,2.157564,303,303
100.0,2.157564,304,304
100.0,2.213848,305,305
100.0,2.213848,306,306
100.0,2.176326,307,307
100.0,2.23261,308,308
100.0,2.213848,309,309
100.0,2.213848,310,310
100.0,2.176326,311,311
100.0,2.213848,312,312
100.0,2.213848,313,313
100.0,2.251371,314,314
100.0,2.176326,315,315
100.0,2.213848,316,316
100.0,2.195087,317,317
100.0,2.176326,318,318
100.0,2.213848,319,319
100.0,2.176326,320,320
100.0,2.176326,321,321
100.0,2.213848,322,322
