Reception rate,Distance,Transmission,Reception
100.0,3.320773,207,207
100.0,3.395818,208,208
100.0,3.358295,209,209
100.0,3.395818,210,210
100.0,3.28325,211,211
100.0,3.395818,212,212
100.0,3.377057,213,213
100.0,3.358295,214,214
100.0,3.377057,215,215
100.0,3.358295,216,216
100.0,3.339534,217,217
100.0,3.339534,218,218
100.0,3.358295,219,219
100.0,3.377057,220,220
100.0,3.339534,221,221
100.0,3.358295,222,222
100.0,3.377057,223,223
100.0,3.377057,224,224
100.0,3.358295,225,225
100.0,3.358295,226,226
100.0,3.358295,227,227
100.0,3.339534,228,228
100.0,3.358295,229,229
100.0,3.302011,230,230
100.0,3.358295,231,231
100.0,3.339534,232,232
100.0,3.339534,233,233
100.0,3.339534,234,234
100.0,3.377057,235,235
100.0,3.320773,236,236
100.0,3.339534,237,237
100.0,3.395818,238,238
100.0,3.358295,239,239
100.0,3.358295,240,240
100.0,3.302011,241,241
100.0,3.377057,242,242
100.0,3.320773,243,243
100.0,3.339534,244,244
100.0,3.377057,245,245
100.0,3.320773,246,246
100.0,3.339534,247,247
100.0,3.358295,248,248
100.0,3.339534,249,249
100.0,3.339534,250,250
100.0,3.358295,251,251
100.0,3.339534,252,252
100.0,3.358295,253,253
100.0,3.339534,254,254
100.0,3.339534,255,255
100.0,3.358295,256,256
100.0,3.395818,257,257
100.0,3.358295,258,258
100.0,3.377057,259,259
100.0,3.377057,260,260
100.0,3.339534,261,261
100.0,3.302011,262,262
100.0,3.320773,263,263
100.0,3.358295,264,264
100.0,3.358295,265,265
100.0,3.320773,266,266
100.0,3.320773,267,267
100.0,3.320773,268,268
100.0,3.339534,269,269
100.0,3.377057,270,270
100.0,3.358295,271,271
100.0,3.358295,272,272
100.0,3.339534,273,273
100.0,3.358295,274,274
100.0,3.320773,275,275
100.0,3.320773,276,276
100.0,3.358295,277,277
100.0,3.377057,278,278
100.0,3.377057,279,279
100.0,3.339534,280,280
100.0,3.320773,281,281
100.0,3.320773,282,282
100.0,3.358295,283,283
100.0,3.339534,284,284
100.0,3.320773,285,285
100.0,3.358295,286,286
100.0,3.339534,287,287
100.0,3.358295,288,288
100.0,3.358295,289,289
100.0,3.339534,290,290
100.0,3.339534,291,291
100.0,3.302011,292,292
100.0,3.320773,293,293
100.0,3.320773,294,294
100.0,3.358295,295,295
100.0,3.358295,296,296
100.0,3.339534,297,297
100.0,3.377057,298,298
100.0,3.377057,299,299
100.0,3.358295,300,300
100.0,3.358295,301,301
100.0,3.320773,302,302
100.0,3.358295,303,303
100.0,3.302011,304,304
100.0,3.358295,305,305
100.0,3.358295,306,306
100.0,3.339534,307,307
100.0,3.395818,308,308
100.0,3.339534,309,309
100.0,3.320773,310,310
100.0,3.395818,311,311
100.0,3.339534,312,312
100.0,3.320773,313,313
100.0,3.339534,314,314
100.0,3.395818,315,315
100.0,3.339534,316,316
100.0,3.377057,317,317
100.0,3.339534,318,318
100.0,3.358295,319,319
100.0,3.377057,320,320
100.0,3.358295,321,321
100.0,3.358295,322,322
100.0,3.358295,323,323
100.0,3.320773,324,324
100.0,3.320773,325,325
100.0,3.339534,326,326
100.0,3.320773,327,327
100.0,3.358295,328,328
100.0,3.41458,329,329
100.0,3.339534,330,330
100.0,3.377057,331,331
100.0,3.358295,332,332
100.0,3.377057,333,333
100.0,3.395818,334,334
100.0,3.339534,335,335
100.0,3.358295,336,336
100.0,3.339534,337,337
100.0,3.358295,338,338
100.0,3.358295,339,339
100.0,3.339534,340,340
100.0,3.358295,341,341
100.0,3.358295,342,342
100.0,3.320773,343,343
100.0,3.358295,344,344
100.0,3.358295,345,345
100.0,3.339534,346,346
100.0,3.358295,347,347
100.0,3.339534,348,348
100.0,3.320773,349,349
100.0,3.395818,350,350
100.0,3.320773,351,351
100.0,3.339534,352,352
100.0,3.339534,353,353
100.0,3.339534,354,354
100.0,3.395818,355,355
100.0,3.339534,356,356
100.0,3.377057,357,357
100.0,3.339534,358,358
100.0,3.41458,359,359
100.0,3.358295,360,360
100.0,3.358295,361,361
100.0,3.358295,362,362
100.0,3.358295,363,363
100.0,3.377057,364,364
100.0,3.339534,365,365
100.0,3.339534,366,366
100.0,3.339534,367,367
100.0,3.358295,368,368
100.0,3.358295,369,369
100.0,3.358295,370,370
100.0,3.320773,371,371
100.0,3.358295,372,372
100.0,3.339534,373,373
100.0,3.339534,374,374
100.0,3.339534,375,375
100.0,3.358295,376,376
100.0,3.339534,377,377
100.0,3.395818,378,378
100.0,3.339534,379,379
100.0,3.358295,380,380
100.0,3.339534,381,381
100.0,3.377057,382,382
100.0,3.339534,383,383
100.0,3.339534,384,384
100.0,3.358295,385,385
100.0,3.358295,386,386
100.0,3.320773,387,387
100.0,3.339534,388,388
100.0,3.320773,389,389
100.0,3.320773,390,390
100.0,3.358295,391,391
100.0,3.358295,392,392
100.0,3.377057,393,393
100.0,3.339534,394,394
100.0,3.358295,395,395
100.0,3.377057,396,396
100.0,3.358295,397,397
100.0,3.358295,398,398
100.0,3.339534,399,399
100.0,3.302011,400,400
100.0,3.320773,401,401
100.0,3.377057,402,402
100.0,3.358295,403,403
100.0,3.339534,404,404
100.0,3.358295,405,405
