Reception rate,Distance,Transmission,Reception
100.0,1.562153,289,289
100.0,1.599676,290,290
100.0,1.580914,291,291
100.0,1.562153,292,292
100.0,1.562153,293,293
100.0,1.580914,294,294
100.0,1.562153,295,295
100.0,1.618437,296,296
100.0,1.618437,297,297
100.0,1.599676,298,298
100.0,1.599676,299,299
100.0,1.599676,300,300
100.0,1.599676,301,301
100.0,1.599676,302,302
100.0,1.599676,303,303
100.0,1.599676,304,304
100.0,1.543391,305,305
100.0,1.599676,306,306
100.0,1.599676,307,307
100.0,1.618437,308,308
100.0,1.580914,309,309
100.0,1.580914,310,310
100.0,1.562153,311,311
100.0,1.618437,312,312
100.0,1.562153,313,313
100.0,1.580914,314,314
100.0,1.599676,315,315
100.0,1.599676,316,316
100.0,1.599676,317,317
100.0,1.580914,318,318
100.0,1.65596,319,319
100.0,1.543391,320,320
100.0,1.562153,321,321
100.0,1.580914,322,322
100.0,1.543391,323,323
100.0,1.580914,324,324
100.0,1.599676,325,325
100.0,1.618437,326,326
100.0,1.580914,327,327
100.0,1.599676,328,328
100.0,1.599676,329,329
100.0,1.580914,330,330
100.0,1.599676,331,331
100.0,1.580914,332,332
100.0,1.599676,333,333
100.0,1.618437,334,334
100.0,1.618437,335,335
100.0,1.618437,336,336
100.0,1.580914,337,337
100.0,1.599676,338,338
100.0,1.580914,339,339
100.0,1.562153,340,340
100.0,1.599676,341,341
100.0,1.580914,342,342
100.0,1.580914,343,343
100.0,1.599676,344,344
100.0,1.580914,345,345
100.0,1.580914,346,346
100.0,1.580914,347,347
100.0,1.618437,348,348
100.0,1.599676,349,349
100.0,1.637199,350,350
100.0,1.599676,351,351
100.0,1.580914,352,352
100.0,1.580914,353,353
100.0,1.580914,354,354
100.0,1.580914,355,355
100.0,1.543391,356,356
100.0,1.562153,357,357
100.0,1.580914,358,358
100.0,1.618437,359,359
100.0,1.599676,360,360
100.0,1.599676,361,361
100.0,1.52463,362,362
100.0,1.580914,363,363
100.0,1.599676,364,364
100.0,1.580914,365,365
100.0,1.580914,366,366
100.0,1.580914,367,367
100.0,1.599676,368,368
100.0,1.618437,369,369
100.0,1.562153,370,370
100.0,1.562153,371,371
100.0,1.580914,372,372
100.0,1.52463,373,373
100.0,1.543391,374,374
100.0,1.580914,375,375
100.0,1.580914,376,376
100.0,1.599676,377,377
100.0,1.599676,378,378
100.0,1.599676,379,379
100.0,1.599676,380,380
100.0,1.580914,381,381
100.0,1.580914,382,382
100.0,1.580914,383,383
100.0,1.599676,384,384
100.0,1.599676,385,385
100.0,1.599676,386,386
100.0,1.618437,387,387
100.0,1.599676,388,388
100.0,1.599676,389,389
100.0,1.562153,390,390
100.0,1.599676,391,391
100.0,1.580914,392,392
100.0,1.562153,393,393
100.0,1.580914,394,394
100.0,1.599676,395,395
100.0,1.599676,396,396
100.0,1.618437,397,397
100.0,1.637199,398,398
100.0,1.618437,399,399
100.0,1.599676,400,400
100.0,1.562153,401,401
100.0,1.580914,402,402
100.0,1.599676,403,403
100.0,1.599676,404,404
100.0,1.580914,405,405
100.0,1.599676,406,406
100.0,1.562153,407,407
100.0,1.562153,408,408
100.0,1.618437,409,409
100.0,1.599676,410,410
100.0,1.618437,411,411
100.0,1.580914,412,412
100.0,1.618437,413,413
100.0,1.580914,414,414
100.0,1.599676,415,415
100.0,1.599676,416,416
100.0,1.599676,417,417
100.0,1.599676,418,418
100.0,1.562153,419,419
100.0,1.599676,420,420
100.0,1.637199,421,421
100.0,1.580914,422,422
100.0,1.599676,423,423
100.0,1.580914,424,424
100.0,1.580914,425,425
100.0,1.599676,426,426
100.0,1.599676,427,427
100.0,1.543391,428,428
100.0,1.599676,429,429
100.0,1.580914,430,430
100.0,1.580914,431,431
100.0,1.637199,432,432
100.0,1.599676,433,433
100.0,1.580914,434,434
100.0,1.599676,435,435
100.0,1.580914,436,436
100.0,1.562153,437,437
100.0,1.543391,438,438
100.0,1.580914,439,439
100.0,1.599676,440,440
100.0,1.599676,441,441
100.0,1.599676,442,442
100.0,1.618437,443,443
100.0,1.580914,444,444
100.0,1.580914,445,445
100.0,1.562153,446,446
100.0,1.599676,447,447
100.0,1.599676,448,448
100.0,1.618437,449,449
100.0,1.599676,450,450
100.0,1.599676,451,451
100.0,1.599676,452,452
100.0,1.637199,453,453
100.0,1.599676,454,454
100.0,1.599676,455,455
100.0,1.580914,456,456
100.0,1.562153,457,457
100.0,1.637199,458,458
100.0,1.599676,459,459
100.0,1.618437,460,460
100.0,1.580914,461,461
100.0,1.599676,462,462
100.0,1.580914,463,463
100.0,1.562153,464,464
100.0,1.580914,465,465
100.0,1.580914,466,466
100.0,1.580914,467,467
100.0,1.580914,468,468
100.0,1.599676,469,469
100.0,1.599676,470,470
100.0,1.580914,471,471
100.0,1.580914,472,472
100.0,1.562153,473,473
100.0,1.580914,474,474
100.0,1.562153,475,475
100.0,1.599676,476,476
100.0,1.580914,477,477
100.0,1.543391,478,478
100.0,1.618437,479,479
100.0,1.580914,480,480
100.0,1.580914,481,481
100.0,1.637199,482,482
100.0,1.618437,483,483
100.0,1.580914,484,484
100.0,1.580914,485,485
100.0,1.599676,486,486
100.0,1.599676,487,487
