Reception rate,Distance,Transmission,Reception
100.0,7.35448,307,307
100.0,7.373241,308,308
100.0,7.35448,309,309
100.0,7.335718,310,310
100.0,7.392003,311,311
100.0,7.373241,312,312
100.0,7.373241,313,313
100.0,7.392003,314,314
100.0,7.373241,315,315
100.0,7.335718,316,316
100.0,7.335718,317,317
100.0,7.335718,318,318
100.0,7.260673,319,319
100.0,7.392003,320,320
100.0,7.373241,321,321
100.0,7.35448,322,322
100.0,7.373241,323,323
100.0,7.410764,324,324
100.0,7.35448,325,325
100.0,7.392003,326,326
100.0,7.373241,327,327
100.0,7.35448,328,328
100.0,7.392003,329,329
100.0,7.35448,330,330
100.0,7.373241,331,331
100.0,7.316957,332,332
100.0,7.392003,333,333
100.0,7.35448,334,334
100.0,7.392003,335,335
100.0,7.335718,336,336
100.0,7.373241,337,337
100.0,7.316957,338,338
100.0,7.410764,339,339
100.0,7.35448,340,340
100.0,7.429525,341,341
100.0,7.316957,342,342
100.0,7.392003,343,343
100.0,7.279434,344,344
100.0,7.429525,345,345
100.0,7.373241,346,346
100.0,7.298195,347,347
100.0,7.410764,348,348
100.0,7.35448,349,349
100.0,7.373241,350,350
100.0,7.335718,351,351
100.0,7.373241,352,352
100.0,7.392003,353,353
100.0,7.410764,354,354
100.0,7.335718,355,355
100.0,7.35448,356,356
100.0,7.373241,357,357
100.0,7.35448,358,358
100.0,7.335718,359,359
100.0,7.373241,360,360
100.0,7.410764,361,361
100.0,7.335718,362,362
100.0,7.392003,363,363
100.0,7.35448,364,364
100.0,7.335718,365,365
100.0,7.316957,366,366
100.0,7.373241,367,367
100.0,7.410764,368,368
100.0,7.35448,369,369
100.0,7.335718,370,370
100.0,7.373241,371,371
100.0,7.373241,372,372
100.0,7.35448,373,373
100.0,7.35448,374,374
100.0,7.373241,375,375
100.0,7.35448,376,376
100.0,7.373241,377,377
100.0,7.335718,378,378
100.0,7.392003,379,379
100.0,7.392003,380,380
100.0,7.35448,381,381
100.0,7.392003,382,382
100.0,7.392003,383,383
100.0,7.316957,384,384
100.0,7.335718,385,385
100.0,7.392003,386,386
100.0,7.335718,387,387
100.0,7.335718,388,388
100.0,7.298195,389,389
100.0,7.316957,390,390
100.0,7.316957,391,391
100.0,7.410764,392,392
100.0,7.35448,393,393
100.0,7.35448,394,394
100.0,7.316957,395,395
100.0,7.410764,396,396
100.0,7.410764,397,397
100.0,7.35448,398,398
100.0,7.373241,399,399
100.0,7.373241,400,400
100.0,7.316957,401,401
100.0,7.35448,402,402
100.0,7.373241,403,403
100.0,7.35448,404,404
100.0,7.392003,405,405
100.0,7.429525,406,406
100.0,7.35448,407,407
100.0,7.335718,408,408
100.0,7.35448,409,409
100.0,7.373241,410,410
100.0,7.335718,411,411
100.0,7.448287,412,412
100.0,7.335718,413,413
100.0,7.335718,414,414
100.0,7.410764,415,415
100.0,7.373241,416,416
100.0,7.335718,417,417
100.0,7.35448,418,418
100.0,7.392003,419,419
100.0,7.316957,420,420
100.0,7.335718,421,421
100.0,7.316957,422,422
100.0,7.316957,423,423
100.0,7.335718,424,424
100.0,7.373241,425,425
100.0,7.373241,426,426
100.0,7.279434,427,427
100.0,7.373241,428,428
100.0,7.335718,429,429
100.0,7.410764,430,430
100.0,7.410764,431,431
100.0,7.335718,432,432
100.0,7.335718,433,433
100.0,7.316957,434,434
100.0,7.392003,435,435
100.0,7.335718,436,436
100.0,7.335718,437,437
100.0,7.35448,438,438
100.0,7.335718,439,439
100.0,7.429525,440,440
100.0,7.335718,441,441
100.0,7.279434,442,442
100.0,7.35448,443,443
100.0,7.316957,444,444
100.0,7.35448,445,445
100.0,7.35448,446,446
100.0,7.35448,447,447
100.0,7.35448,448,448
100.0,7.429525,449,449
100.0,7.467048,450,450
100.0,7.373241,451,451
100.0,7.448287,452,452
100.0,7.335718,453,453
100.0,7.335718,454,454
100.0,7.316957,455,455
100.0,7.35448,456,456
100.0,7.316957,457,457
100.0,7.335718,458,458
100.0,7.316957,459,459
100.0,7.373241,460,460
100.0,7.35448,461,461
100.0,7.335718,462,462
100.0,7.373241,463,463
100.0,7.35448,464,464
100.0,7.335718,465,465
100.0,7.410764,466,466
100.0,7.373241,467,467
100.0,7.35448,468,468
100.0,7.335718,469,469
100.0,7.410764,470,470
100.0,7.335718,471,471
100.0,7.298195,472,472
100.0,7.35448,473,473
100.0,7.35448,474,474
100.0,7.373241,475,475
100.0,7.35448,476,476
100.0,7.410764,477,477
100.0,7.373241,478,478
100.0,7.316957,479,479
100.0,7.298195,480,480
100.0,7.335718,481,481
100.0,7.392003,482,482
100.0,7.373241,483,483
100.0,7.373241,484,484
100.0,7.35448,485,485
100.0,7.335718,486,486
100.0,7.392003,487,487
100.0,7.373241,488,488
100.0,7.35448,489,489
100.0,7.316957,490,490
100.0,7.392003,491,491
100.0,7.335718,492,492
100.0,7.429525,493,493
100.0,7.429525,494,494
100.0,7.410764,495,495
100.0,7.373241,496,496
100.0,7.316957,497,497
100.0,7.373241,498,498
100.0,7.35448,499,499
100.0,7.373241,500,500
100.0,7.35448,501,501
100.0,7.429525,502,502
100.0,7.410764,503,503
100.0,7.35448,504,504
100.0,7.410764,505,505
