Reception rate,Distance,Transmission,Reception
99.663299,1.013117,298,297
99.664428,1.013117,299,298
99.66555,1.05064,300,299
99.666664,1.013117,301,300
99.667778,1.031878,302,301
99.668869,1.013117,303,302
99.669967,0.956833,304,303
99.671051,1.013117,305,304
99.672134,1.013117,306,305
99.673202,1.05064,307,306
99.674263,0.994356,308,307
99.675331,0.956833,309,308
99.676376,1.031878,310,309
99.677421,1.05064,311,310
99.678459,1.031878,312,311
99.679489,1.031878,313,312
99.680511,1.013117,314,313
99.681526,1.05064,315,314
99.68254,1.013117,316,315
99.683548,1.05064,317,316
99.684539,0.975594,318,317
99.685531,0.956833,319,318
99.686523,1.013117,320,319
99.6875,1.013117,321,320
99.688476,1.013117,322,321
99.689445,1.05064,323,322
99.690399,1.031878,324,323
99.691352,0.956833,325,324
99.692306,1.013117,326,325
99.693252,1.013117,327,326
99.694191,0.975594,328,327
99.695121,1.031878,329,328
99.696044,0.975594,330,329
99.696968,0.956833,331,330
99.697891,0.975594,332,331
99.698791,0.994356,333,332
99.699699,0.994356,334,333
99.700599,0.994356,335,334
99.701492,1.031878,336,335
99.702384,0.975594,337,336
99.703262,1.031878,338,337
99.704139,1.069401,339,338
99.705017,1.031878,340,339
99.705879,1.05064,341,340
99.706741,1.013117,342,341
99.707603,1.05064,343,342
99.708457,0.994356,344,343
99.709304,1.031878,345,344
99.710144,1.05064,346,345
99.710983,1.05064,347,346
99.711814,1.05064,348,347
99.712646,0.994356,349,348
99.71347,1.05064,350,349
99.714286,1.031878,351,350
99.715103,0.994356,352,351
99.715904,0.994356,353,352
99.716712,1.05064,354,353
99.717514,1.013117,355,354
99.718307,1.069401,356,355
99.7191,1.05064,357,356
99.719886,1.031878,358,357
99.720672,1.05064,359,358
99.72145,1.05064,360,359
99.722221,1.05064,361,360
99.722991,1.05064,362,361
99.723754,0.994356,363,362
99.724517,1.031878,364,363
99.725273,1.013117,365,364
99.726028,0.994356,366,365
99.726776,0.994356,367,366
99.727523,1.031878,368,367
99.728263,1.069401,369,368
99.728996,1.05064,370,369
99.729728,1.069401,371,370
99.730453,1.013117,372,371
99.731185,1.013117,373,372
99.731903,1.05064,374,373
99.73262,1.031878,375,374
99.733337,1.05064,376,375
99.734046,0.956833,377,376
99.734748,1.013117,378,377
99.73545,0.975594,379,378
99.736145,0.994356,380,379
99.736839,1.013117,381,380
99.737533,1.05064,382,381
99.73822,1.013117,383,382
99.738899,1.031878,384,383
99.739578,0.975594,385,384
99.740257,0.938071,386,385
99.740936,1.013117,387,386
99.7416,1.05064,388,387
99.742271,1.013117,389,388
99.742927,1.013117,390,389
99.743583,1.031878,391,390
99.744247,1.031878,392,391
99.744895,1.031878,393,392
99.745544,1.069401,394,393
99.746192,1.013117,395,394
99.746833,0.994356,396,395
99.747474,1.069401,397,396
99.748107,1.013117,398,397
99.748741,0.938071,399,398
99.749374,1.05064,400,399
99.75,1.013117,401,400
99.750625,1.013117,402,401
99.751243,1.013117,403,402
99.751861,1.069401,404,403
99.752471,1.013117,405,404
99.753089,1.069401,406,405
99.753692,1.031878,407,406
99.754295,1.031878,408,407
99.754898,1.088163,409,408
99.7555,1.088163,410,409
99.756095,0.994356,411,410
99.756691,0.956833,412,411
99.757286,1.05064,413,412
99.757865,1.069401,414,413
99.758453,1.031878,415,414
99.759033,1.069401,416,415
99.759613,1.013117,417,416
99.760192,1.013117,418,417
99.760765,1.013117,419,418
99.761337,1.05064,420,419
99.761901,1.031878,421,420
99.762466,1.05064,422,421
99.763038,1.013117,423,422
99.763595,1.088163,424,423
99.764152,0.994356,425,424
99.764701,1.031878,426,425
99.765258,0.994356,427,426
99.765808,1.031878,428,427
99.766357,1.05064,429,428
99.766899,0.956833,430,429
99.76744,0.956833,431,430
99.767982,1.013117,432,431
99.768516,1.013117,433,432
99.769058,0.975594,434,433
99.769584,0.994356,435,434
99.770118,1.069401,436,435
99.770645,1.031878,437,436
99.771163,1.031878,438,437
99.77169,0.994356,439,438
99.772209,1.031878,440,439
99.772727,1.05064,441,440
99.773239,0.938071,442,441
99.77375,0.994356,443,442
99.774261,0.994356,444,443
99.774772,0.994356,445,444
99.775276,1.013117,446,445
99.775787,1.05064,447,446
99.776283,1.031878,448,447
99.776786,0.994356,449,448
99.777282,0.975594,450,449
99.777778,1.069401,451,450
99.778274,0.994356,452,451
99.778762,1.031878,453,452
99.779251,0.956833,454,453
99.779739,1.088163,455,454
99.78022,0.994356,456,455
99.7807,1.031878,457,456
99.781181,0.956833,458,457
99.781662,1.031878,459,458
99.782135,1.031878,460,459
99.782608,1.069401,461,460
99.783081,0.975594,462,461
99.783554,1.013117,463,462
99.784019,0.994356,464,463
99.784484,1.031878,465,464
99.784942,0.994356,466,465
99.785408,0.938071,467,466
99.785865,0.956833,468,467
99.786323,0.975594,469,468
99.786781,1.031878,470,469
99.787231,1.013117,471,470
99.787689,1.031878,472,471
99.788131,1.031878,473,472
99.788581,1.069401,474,473
99.789032,1.05064,475,474
99.789474,1.05064,476,475
99.789917,1.031878,477,476
99.790359,1.088163,478,477
99.790794,1.069401,479,478
99.791229,1.05064,480,479
99.791664,0.994356,481,480
99.792099,1.05064,482,481
99.792526,1.031878,483,482
99.792961,1.031878,484,483
99.793388,1.05064,485,484
99.793815,1.013117,486,485
99.794235,1.069401,487,486
99.794662,1.05064,488,487
99.795082,1.05064,489,488
99.795501,1.031878,490,489
99.795921,1.031878,491,490
99.796333,1.05064,492,491
99.796745,1.05064,493,492
99.797157,1.031878,494,493
99.797569,0.994356,495,494
99.797981,0.975594,496,495
