Reception rate,Distance,Transmission,Reception
100.0,1.054447,162,162
100.0,1.054447,163,163
100.0,1.016924,164,164
100.0,1.054447,165,165
100.0,1.054447,166,166
100.0,1.035686,167,167
100.0,1.073208,168,168
100.0,1.054447,169,169
100.0,1.09197,170,170
100.0,1.073208,171,171
100.0,1.054447,172,172
100.0,1.09197,173,173
100.0,1.073208,174,174
100.0,1.073208,175,175
100.0,1.035686,176,176
100.0,1.054447,177,177
100.0,1.054447,178,178
100.0,1.09197,179,179
100.0,1.035686,180,180
100.0,1.054447,181,181
100.0,1.073208,182,182
100.0,1.054447,183,183
100.0,1.073208,184,184
100.0,1.054447,185,185
100.0,1.035686,186,186
100.0,1.073208,187,187
100.0,1.054447,188,188
100.0,1.09197,189,189
100.0,1.016924,190,190
100.0,1.09197,191,191
100.0,1.035686,192,192
100.0,1.110731,193,193
100.0,1.054447,194,194
100.0,1.054447,195,195
100.0,1.054447,196,196
100.0,1.054447,197,197
100.0,1.073208,198,198
100.0,1.054447,199,199
100.0,1.035686,200,200
100.0,1.073208,201,201
100.0,1.035686,202,202
100.0,1.073208,203,203
100.0,1.09197,204,204
100.0,1.035686,205,205
100.0,1.073208,206,206
100.0,1.035686,207,207
100.0,1.054447,208,208
100.0,1.035686,209,209
100.0,1.09197,210,210
100.0,1.035686,211,211
100.0,1.054447,212,212
100.0,1.054447,213,213
100.0,1.09197,214,214
100.0,1.054447,215,215
100.0,1.054447,216,216
100.0,1.073208,217,217
100.0,1.09197,218,218
100.0,1.09197,219,219
100.0,1.054447,220,220
100.0,1.073208,221,221
100.0,1.073208,222,222
100.0,1.054447,223,223
100.0,1.073208,224,224
100.0,1.016924,225,225
100.0,1.09197,226,226
100.0,1.016924,227,227
100.0,1.054447,228,228
100.0,1.054447,229,229
100.0,1.054447,230,230
100.0,1.054447,231,231
100.0,1.035686,232,232
100.0,1.054447,233,233
100.0,1.054447,234,234
100.0,1.054447,235,235
100.0,1.073208,236,236
100.0,1.054447,237,237
100.0,1.110731,238,238
100.0,1.054447,239,239
100.0,1.073208,240,240
100.0,1.073208,241,241
100.0,1.073208,242,242
100.0,1.054447,243,243
100.0,1.054447,244,244
100.0,0.998163,245,245
100.0,1.054447,246,246
100.0,1.09197,247,247
100.0,1.016924,248,248
100.0,1.035686,249,249
100.0,1.054447,250,250
100.0,1.054447,251,251
100.0,1.073208,252,252
100.0,1.016924,253,253
100.0,1.035686,254,254
100.0,1.035686,255,255
100.0,1.035686,256,256
100.0,1.073208,257,257
100.0,1.09197,258,258
100.0,1.054447,259,259
100.0,1.035686,260,260
100.0,0.998163,261,261
100.0,1.073208,262,262
100.0,1.054447,263,263
100.0,0.998163,264,264
100.0,1.09197,265,265
100.0,1.110731,266,266
100.0,1.054447,267,267
100.0,1.09197,268,268
100.0,1.073208,269,269
100.0,1.073208,270,270
100.0,1.073208,271,271
100.0,1.09197,272,272
100.0,1.054447,273,273
100.0,1.035686,274,274
100.0,1.073208,275,275
100.0,1.073208,276,276
100.0,1.054447,277,277
100.0,1.054447,278,278
100.0,1.054447,279,279
100.0,1.073208,280,280
100.0,1.09197,281,281
100.0,1.09197,282,282
100.0,1.073208,283,283
100.0,1.054447,284,284
100.0,1.054447,285,285
100.0,1.016924,286,286
100.0,1.035686,287,287
100.0,1.016924,288,288
100.0,1.09197,289,289
100.0,1.035686,290,290
100.0,1.073208,291,291
100.0,1.073208,292,292
100.0,1.035686,293,293
100.0,1.073208,294,294
100.0,1.035686,295,295
100.0,1.073208,296,296
100.0,0.979401,297,297
100.0,1.054447,298,298
100.0,1.054447,299,299
100.0,1.035686,300,300
100.0,1.054447,301,301
100.0,1.054447,302,302
100.0,1.054447,303,303
100.0,1.035686,304,304
100.0,1.035686,305,305
100.0,1.054447,306,306
100.0,1.035686,307,307
100.0,1.073208,308,308
100.0,1.035686,309,309
100.0,1.09197,310,310
100.0,1.073208,311,311
100.0,1.054447,312,312
100.0,1.09197,313,313
100.0,1.054447,314,314
100.0,1.073208,315,315
100.0,1.073208,316,316
100.0,1.016924,317,317
100.0,1.054447,318,318
100.0,1.054447,319,319
100.0,1.054447,320,320
100.0,1.054447,321,321
100.0,1.09197,322,322
100.0,1.054447,323,323
100.0,1.073208,324,324
100.0,1.054447,325,325
100.0,1.073208,326,326
100.0,1.09197,327,327
100.0,1.073208,328,328
100.0,1.054447,329,329
100.0,1.035686,330,330
100.0,1.073208,331,331
100.0,1.09197,332,332
100.0,1.035686,333,333
100.0,1.035686,334,334
100.0,1.035686,335,335
100.0,1.054447,336,336
100.0,1.054447,337,337
100.0,1.054447,338,338
100.0,1.035686,339,339
100.0,1.054447,340,340
100.0,1.073208,341,341
100.0,1.09197,342,342
100.0,1.054447,343,343
100.0,1.073208,344,344
100.0,1.073208,345,345
100.0,1.035686,346,346
100.0,1.073208,347,347
100.0,1.073208,348,348
100.0,1.035686,349,349
100.0,1.073208,350,350
100.0,1.016924,351,351
100.0,1.054447,352,352
100.0,1.035686,353,353
100.0,1.054447,354,354
100.0,1.073208,355,355
100.0,1.073208,356,356
100.0,1.035686,357,357
100.0,1.073208,358,358
100.0,1.035686,359,359
100.0,1.09197,360,360
