Reception rate,Distance,Transmission,Reception
100.0,3.076874,204,204
100.0,3.058113,205,205
100.0,3.02059,206,206
100.0,3.02059,207,207
100.0,3.039351,208,208
100.0,3.058113,209,209
100.0,3.001828,210,210
100.0,3.058113,211,211
100.0,3.058113,212,212
100.0,3.02059,213,213
100.0,3.001828,214,214
100.0,3.02059,215,215
100.0,3.001828,216,216
100.0,3.039351,217,217
100.0,3.058113,218,218
100.0,3.039351,219,219
100.0,3.02059,220,220
100.0,3.001828,221,221
100.0,3.095635,222,222
100.0,3.02059,223,223
100.0,3.095635,224,224
100.0,3.001828,225,225
100.0,3.02059,226,226
100.0,3.02059,227,227
100.0,3.058113,228,228
100.0,3.058113,229,229
100.0,3.02059,230,230
100.0,3.058113,231,231
100.0,3.058113,232,232
100.0,3.058113,233,233
100.0,3.001828,234,234
100.0,3.076874,235,235
100.0,3.001828,236,236
100.0,3.076874,237,237
100.0,3.039351,238,238
100.0,3.039351,239,239
100.0,3.058113,240,240
100.0,3.076874,241,241
100.0,3.076874,242,242
100.0,3.02059,243,243
100.0,3.039351,244,244
100.0,3.058113,245,245
100.0,3.02059,246,246
100.0,3.001828,247,247
100.0,3.076874,248,248
100.0,2.964306,249,249
100.0,3.02059,250,250
100.0,3.001828,251,251
100.0,3.039351,252,252
100.0,3.095635,253,253
100.0,3.058113,254,254
100.0,3.02059,255,255
100.0,3.039351,256,256
100.0,3.001828,257,257
100.0,3.001828,258,258
100.0,3.001828,259,259
100.0,3.058113,260,260
100.0,3.02059,261,261
100.0,3.039351,262,262
100.0,3.02059,263,263
100.0,2.983067,264,264
100.0,3.02059,265,265
100.0,3.02059,266,266
100.0,3.058113,267,267
100.0,3.095635,268,268
100.0,3.039351,269,269
100.0,3.02059,270,270
100.0,3.058113,271,271
100.0,3.058113,272,272
100.0,3.001828,273,273
100.0,3.039351,274,274
100.0,3.058113,275,275
100.0,3.039351,276,276
100.0,3.02059,277,277
100.0,3.039351,278,278
100.0,3.076874,279,279
100.0,3.058113,280,280
100.0,3.02059,281,281
100.0,3.02059,282,282
100.0,3.039351,283,283
100.0,3.058113,284,284
100.0,3.076874,285,285
100.0,3.058113,286,286
100.0,3.039351,287,287
100.0,3.001828,288,288
100.0,3.02059,289,289
100.0,2.983067,290,290
100.0,3.001828,291,291
100.0,3.039351,292,292
100.0,3.039351,293,293
100.0,3.039351,294,294
100.0,3.058113,295,295
100.0,3.02059,296,296
100.0,3.058113,297,297
100.0,3.114397,298,298
100.0,3.039351,299,299
100.0,3.02059,300,300
100.0,3.076874,301,301
100.0,3.039351,302,302
100.0,3.039351,303,303
100.0,3.02059,304,304
100.0,3.001828,305,305
100.0,3.001828,306,306
100.0,3.039351,307,307
100.0,2.983067,308,308
100.0,3.058113,309,309
100.0,3.039351,310,310
100.0,2.983067,311,311
100.0,3.095635,312,312
100.0,3.02059,313,313
100.0,3.114397,314,314
100.0,3.076874,315,315
100.0,3.095635,316,316
100.0,3.039351,317,317
100.0,3.058113,318,318
100.0,3.076874,319,319
100.0,3.058113,320,320
100.0,3.02059,321,321
100.0,3.039351,322,322
100.0,3.058113,323,323
100.0,3.039351,324,324
100.0,3.001828,325,325
100.0,3.039351,326,326
100.0,3.02059,327,327
100.0,3.039351,328,328
100.0,3.058113,329,329
100.0,3.001828,330,330
100.0,3.076874,331,331
100.0,3.058113,332,332
100.0,3.076874,333,333
100.0,3.039351,334,334
100.0,3.039351,335,335
100.0,3.058113,336,336
100.0,3.076874,337,337
100.0,3.001828,338,338
100.0,3.02059,339,339
100.0,3.02059,340,340
100.0,3.095635,341,341
100.0,3.02059,342,342
100.0,3.058113,343,343
100.0,2.983067,344,344
100.0,3.076874,345,345
100.0,3.02059,346,346
100.0,3.058113,347,347
100.0,3.02059,348,348
100.0,3.001828,349,349
100.0,3.058113,350,350
100.0,3.058113,351,351
100.0,3.02059,352,352
100.0,3.076874,353,353
100.0,3.02059,354,354
100.0,3.039351,355,355
100.0,3.02059,356,356
100.0,3.058113,357,357
100.0,3.039351,358,358
100.0,3.039351,359,359
100.0,3.058113,360,360
100.0,3.001828,361,361
100.0,3.001828,362,362
100.0,3.058113,363,363
100.0,3.114397,364,364
100.0,3.058113,365,365
100.0,3.02059,366,366
100.0,3.001828,367,367
100.0,2.964306,368,368
100.0,3.039351,369,369
100.0,3.039351,370,370
100.0,3.02059,371,371
100.0,3.039351,372,372
100.0,3.076874,373,373
100.0,3.001828,374,374
100.0,3.058113,375,375
100.0,3.02059,376,376
100.0,3.058113,377,377
100.0,3.058113,378,378
100.0,3.02059,379,379
100.0,3.02059,380,380
100.0,3.02059,381,381
100.0,3.039351,382,382
100.0,3.02059,383,383
100.0,3.039351,384,384
100.0,3.02059,385,385
100.0,3.001828,386,386
100.0,3.076874,387,387
100.0,3.02059,388,388
100.0,3.076874,389,389
100.0,3.02059,390,390
100.0,3.039351,391,391
100.0,3.058113,392,392
100.0,3.039351,393,393
100.0,3.058113,394,394
100.0,3.02059,395,395
100.0,2.983067,396,396
100.0,2.964306,397,397
100.0,2.964306,398,398
100.0,3.039351,399,399
100.0,3.039351,400,400
100.0,3.039351,401,401
100.0,3.076874,402,402
