Reception rate,Distance,Transmission,Reception
100.0,9.305668,120,120
100.0,9.343192,121,121
100.0,9.32443,122,122
100.0,9.343192,123,123
100.0,9.343192,124,124
100.0,9.361953,125,125
100.0,9.343192,126,126
100.0,9.343192,127,127
100.0,9.361953,128,128
100.0,9.343192,129,129
100.0,9.380714,130,130
100.0,9.343192,131,131
100.0,9.32443,132,132
100.0,9.361953,133,133
100.0,9.361953,134,134
100.0,9.343192,135,135
100.0,9.32443,136,136
100.0,9.343192,137,137
100.0,9.343192,138,138
100.0,9.343192,139,139
100.0,9.305668,140,140
100.0,9.361953,141,141
100.0,9.32443,142,142
100.0,9.305668,143,143
100.0,9.343192,144,144
100.0,9.343192,145,145
100.0,9.343192,146,146
100.0,9.305668,147,147
100.0,9.343192,148,148
100.0,9.361953,149,149
100.0,9.361953,150,150
100.0,9.343192,151,151
100.0,9.361953,152,152
100.0,9.343192,153,153
100.0,9.343192,154,154
100.0,9.361953,155,155
100.0,9.380714,156,156
100.0,9.343192,157,157
100.0,9.343192,158,158
100.0,9.32443,159,159
100.0,9.361953,160,160
100.0,9.343192,161,161
100.0,9.343192,162,162
100.0,9.343192,163,163
100.0,9.361953,164,164
100.0,9.305668,165,165
100.0,9.32443,166,166
100.0,9.32443,167,167
100.0,9.343192,168,168
100.0,9.32443,169,169
100.0,9.32443,170,170
100.0,9.343192,171,171
100.0,9.32443,172,172
100.0,9.343192,173,173
100.0,9.32443,174,174
100.0,9.343192,175,175
100.0,9.343192,176,176
100.0,9.32443,177,177
100.0,9.361953,178,178
100.0,9.343192,179,179
100.0,9.361953,180,180
100.0,9.343192,181,181
100.0,9.32443,182,182
100.0,9.361953,183,183
100.0,9.32443,184,184
100.0,9.361953,185,185
100.0,9.361953,186,186
100.0,9.32443,187,187
100.0,9.32443,188,188
100.0,9.343192,189,189
100.0,9.305668,190,190
100.0,9.343192,191,191
100.0,9.343192,192,192
100.0,9.361953,193,193
100.0,9.343192,194,194
100.0,9.305668,195,195
100.0,9.361953,196,196
100.0,9.361953,197,197
100.0,9.343192,198,198
100.0,9.343192,199,199
100.0,9.380714,200,200
100.0,9.32443,201,201
100.0,9.343192,202,202
100.0,9.380714,203,203
100.0,9.32443,204,204
100.0,9.361953,205,205
100.0,9.32443,206,206
100.0,9.305668,207,207
100.0,9.361953,208,208
100.0,9.32443,209,209
100.0,9.361953,210,210
100.0,9.343192,211,211
100.0,9.32443,212,212
100.0,9.343192,213,213
100.0,9.343192,214,214
100.0,9.32443,215,215
100.0,9.343192,216,216
100.0,9.32443,217,217
100.0,9.32443,218,218
100.0,9.32443,219,219
100.0,9.343192,220,220
100.0,9.361953,221,221
100.0,9.32443,222,222
100.0,9.32443,223,223
100.0,9.343192,224,224
100.0,9.361953,225,225
100.0,9.343192,226,226
100.0,9.361953,227,227
100.0,9.32443,228,228
100.0,9.343192,229,229
100.0,9.32443,230,230
100.0,9.32443,231,231
100.0,9.343192,232,232
100.0,9.361953,233,233
100.0,9.32443,234,234
100.0,9.343192,235,235
100.0,9.343192,236,236
100.0,9.361953,237,237
100.0,9.343192,238,238
100.0,9.32443,239,239
100.0,9.343192,240,240
100.0,9.32443,241,241
100.0,9.343192,242,242
100.0,9.343192,243,243
100.0,9.343192,244,244
100.0,9.32443,245,245
100.0,9.32443,246,246
100.0,9.343192,247,247
100.0,9.32443,248,248
100.0,9.361953,249,249
100.0,9.305668,250,250
100.0,9.32443,251,251
100.0,9.343192,252,252
100.0,9.32443,253,253
100.0,9.32443,254,254
100.0,9.343192,255,255
100.0,9.343192,256,256
100.0,9.343192,257,257
100.0,9.32443,258,258
100.0,9.32443,259,259
100.0,9.32443,260,260
100.0,9.305668,261,261
100.0,9.380714,262,262
100.0,9.343192,263,263
100.0,9.32443,264,264
100.0,9.32443,265,265
100.0,9.32443,266,266
100.0,9.361953,267,267
100.0,9.32443,268,268
100.0,9.361953,269,269
100.0,9.32443,270,270
100.0,9.305668,271,271
100.0,9.286907,272,272
100.0,9.361953,273,273
100.0,9.380714,274,274
100.0,9.343192,275,275
100.0,9.305668,276,276
100.0,9.32443,277,277
100.0,9.343192,278,278
100.0,9.343192,279,279
100.0,9.361953,280,280
100.0,9.32443,281,281
100.0,9.343192,282,282
100.0,9.305668,283,283
100.0,9.343192,284,284
100.0,9.32443,285,285
100.0,9.305668,286,286
100.0,9.32443,287,287
100.0,9.361953,288,288
100.0,9.305668,289,289
100.0,9.32443,290,290
100.0,9.361953,291,291
100.0,9.32443,292,292
100.0,9.32443,293,293
100.0,9.380714,294,294
100.0,9.361953,295,295
100.0,9.361953,296,296
100.0,9.305668,297,297
100.0,9.32443,298,298
100.0,9.305668,299,299
100.0,9.32443,300,300
100.0,9.343192,301,301
100.0,9.32443,302,302
100.0,9.343192,303,303
100.0,9.343192,304,304
100.0,9.32443,305,305
100.0,9.32443,306,306
100.0,9.343192,307,307
100.0,9.361953,308,308
100.0,9.343192,309,309
100.0,9.32443,310,310
100.0,9.32443,311,311
100.0,9.343192,312,312
100.0,9.361953,313,313
100.0,9.343192,314,314
100.0,9.380714,315,315
100.0,9.343192,316,316
100.0,9.32443,317,317
100.0,9.343192,318,318
