Reception rate,Distance,Transmission,Reception
100.0,6.134987,322,322
100.0,6.134987,323,323
100.0,6.116225,324,324
100.0,6.134987,325,325
100.0,6.191271,326,326
100.0,6.116225,327,327
100.0,6.097464,328,328
100.0,6.116225,329,329
100.0,6.134987,330,330
100.0,6.17251,331,331
100.0,6.116225,332,332
100.0,6.17251,333,333
100.0,6.116225,334,334
100.0,6.153748,335,335
100.0,6.17251,336,336
100.0,6.078702,337,337
100.0,6.097464,338,338
100.0,6.153748,339,339
100.0,6.134987,340,340
100.0,6.116225,341,341
100.0,6.078702,342,342
100.0,6.153748,343,343
100.0,6.153748,344,344
100.0,6.134987,345,345
100.0,6.17251,346,346
100.0,6.153748,347,347
100.0,6.134987,348,348
100.0,6.191271,349,349
100.0,6.17251,350,350
100.0,6.116225,351,351
100.0,6.17251,352,352
100.0,6.097464,353,353
100.0,6.116225,354,354
100.0,6.210032,355,355
100.0,6.134987,356,356
100.0,6.116225,357,357
100.0,6.097464,358,358
100.0,6.097464,359,359
100.0,6.134987,360,360
100.0,6.153748,361,361
100.0,6.078702,362,362
100.0,6.153748,363,363
100.0,6.134987,364,364
100.0,6.153748,365,365
100.0,6.191271,366,366
100.0,6.134987,367,367
100.0,6.17251,368,368
100.0,6.153748,369,369
100.0,6.153748,370,370
100.0,6.078702,371,371
100.0,6.191271,372,372
100.0,6.153748,373,373
100.0,6.078702,374,374
100.0,6.191271,375,375
100.0,6.191271,376,376
100.0,6.17251,377,377
100.0,6.078702,378,378
100.0,6.17251,379,379
100.0,6.17251,380,380
100.0,6.153748,381,381
100.0,6.116225,382,382
100.0,6.153748,383,383
100.0,6.210032,384,384
100.0,6.153748,385,385
100.0,6.134987,386,386
100.0,6.097464,387,387
100.0,6.134987,388,388
100.0,6.153748,389,389
100.0,6.153748,390,390
100.0,6.17251,391,391
100.0,6.134987,392,392
100.0,6.17251,393,393
100.0,6.17251,394,394
100.0,6.134987,395,395
100.0,6.078702,396,396
100.0,6.134987,397,397
100.0,6.153748,398,398
100.0,6.116225,399,399
100.0,6.17251,400,400
100.0,6.116225,401,401
100.0,6.116225,402,402
100.0,6.17251,403,403
100.0,6.097464,404,404
100.0,6.153748,405,405
100.0,6.17251,406,406
100.0,6.097464,407,407
100.0,6.17251,408,408
100.0,6.116225,409,409
100.0,6.059941,410,410
100.0,6.134987,411,411
100.0,6.097464,412,412
100.0,6.116225,413,413
100.0,6.097464,414,414
100.0,6.153748,415,415
100.0,6.116225,416,416
100.0,6.134987,417,417
100.0,6.116225,418,418
100.0,6.17251,419,419
100.0,6.097464,420,420
100.0,6.153748,421,421
100.0,6.116225,422,422
100.0,6.17251,423,423
100.0,6.116225,424,424
100.0,6.134987,425,425
100.0,6.078702,426,426
100.0,6.116225,427,427
100.0,6.153748,428,428
100.0,6.116225,429,429
100.0,6.116225,430,430
100.0,6.153748,431,431
100.0,6.153748,432,432
100.0,6.097464,433,433
100.0,6.134987,434,434
100.0,6.191271,435,435
100.0,6.153748,436,436
100.0,6.097464,437,437
100.0,6.134987,438,438
100.0,6.116225,439,439
100.0,6.17251,440,440
100.0,6.191271,441,441
100.0,6.097464,442,442
100.0,6.097464,443,443
100.0,6.116225,444,444
100.0,6.17251,445,445
100.0,6.116225,446,446
100.0,6.134987,447,447
100.0,6.17251,448,448
100.0,6.116225,449,449
100.0,6.059941,450,450
100.0,6.17251,451,451
100.0,6.153748,452,452
100.0,6.134987,453,453
100.0,6.134987,454,454
100.0,6.153748,455,455
100.0,6.134987,456,456
100.0,6.134987,457,457
100.0,6.097464,458,458
100.0,6.153748,459,459
100.0,6.097464,460,460
100.0,6.097464,461,461
100.0,6.134987,462,462
100.0,6.17251,463,463
100.0,6.116225,464,464
100.0,6.134987,465,465
100.0,6.153748,466,466
100.0,6.116225,467,467
100.0,6.153748,468,468
100.0,6.134987,469,469
100.0,6.153748,470,470
100.0,6.116225,471,471
100.0,6.17251,472,472
100.0,6.116225,473,473
100.0,6.191271,474,474
100.0,6.116225,475,475
100.0,6.134987,476,476
100.0,6.097464,477,477
100.0,6.134987,478,478
100.0,6.116225,479,479
100.0,6.059941,480,480
100.0,6.134987,481,481
100.0,6.116225,482,482
100.0,6.116225,483,483
100.0,6.116225,484,484
100.0,6.134987,485,485
100.0,6.153748,486,486
100.0,6.116225,487,487
100.0,6.153748,488,488
100.0,6.17251,489,489
100.0,6.153748,490,490
100.0,6.134987,491,491
100.0,6.17251,492,492
100.0,6.153748,493,493
100.0,6.134987,494,494
100.0,6.097464,495,495
100.0,6.097464,496,496
100.0,6.097464,497,497
100.0,6.153748,498,498
100.0,6.153748,499,499
100.0,6.134987,500,500
100.0,6.097464,501,501
100.0,6.116225,502,502
100.0,6.153748,503,503
100.0,6.078702,504,504
100.0,6.116225,505,505
100.0,6.116225,506,506
100.0,6.097464,507,507
100.0,6.097464,508,508
100.0,6.116225,509,509
100.0,6.191271,510,510
100.0,6.153748,511,511
100.0,6.17251,512,512
100.0,6.059941,513,513
100.0,6.153748,514,514
100.0,6.116225,515,515
100.0,6.134987,516,516
100.0,6.097464,517,517
100.0,6.153748,518,518
100.0,6.153748,519,519
100.0,6.134987,520,520
