Reception rate,Distance,Transmission,Reception
100.0,3.302011,153,153
100.0,3.302011,154,154
100.0,3.245727,155,155
100.0,3.245727,156,156
100.0,3.28325,157,157
100.0,3.264488,158,158
100.0,3.28325,159,159
100.0,3.28325,160,160
100.0,3.264488,161,161
100.0,3.28325,162,162
100.0,3.245727,163,163
100.0,3.28325,164,164
100.0,3.28325,165,165
100.0,3.302011,166,166
100.0,3.320773,167,167
100.0,3.264488,168,168
100.0,3.320773,169,169
100.0,3.320773,170,170
100.0,3.28325,171,171
100.0,3.245727,172,172
100.0,3.28325,173,173
100.0,3.264488,174,174
100.0,3.264488,175,175
100.0,3.245727,176,176
100.0,3.245727,177,177
100.0,3.320773,178,178
100.0,3.28325,179,179
100.0,3.28325,180,180
100.0,3.302011,181,181
100.0,3.245727,182,182
100.0,3.302011,183,183
100.0,3.264488,184,184
100.0,3.28325,185,185
100.0,3.264488,186,186
100.0,3.28325,187,187
100.0,3.264488,188,188
100.0,3.28325,189,189
100.0,3.264488,190,190
100.0,3.264488,191,191
100.0,3.320773,192,192
100.0,3.264488,193,193
100.0,3.245727,194,194
100.0,3.302011,195,195
100.0,3.302011,196,196
100.0,3.264488,197,197
100.0,3.245727,198,198
100.0,3.28325,199,199
100.0,3.28325,200,200
100.0,3.302011,201,201
100.0,3.302011,202,202
100.0,3.264488,203,203
100.0,3.320773,204,204
100.0,3.28325,205,205
100.0,3.28325,206,206
100.0,3.245727,207,207
100.0,3.264488,208,208
100.0,3.264488,209,209
100.0,3.320773,210,210
100.0,3.320773,211,211
100.0,3.28325,212,212
100.0,3.28325,213,213
100.0,3.28325,214,214
100.0,3.264488,215,215
100.0,3.226965,216,216
100.0,3.302011,217,217
100.0,3.245727,218,218
100.0,3.320773,219,219
100.0,3.264488,220,220
100.0,3.264488,221,221
100.0,3.28325,222,222
100.0,3.264488,223,223
100.0,3.302011,224,224
100.0,3.189443,225,225
100.0,3.245727,226,226
100.0,3.264488,227,227
100.0,3.302011,228,228
100.0,3.245727,229,229
100.0,3.264488,230,230
100.0,3.245727,231,231
100.0,3.302011,232,232
100.0,3.302011,233,233
100.0,3.264488,234,234
100.0,3.339534,235,235
100.0,3.320773,236,236
100.0,3.264488,237,237
100.0,3.264488,238,238
100.0,3.264488,239,239
100.0,3.28325,240,240
100.0,3.245727,241,241
100.0,3.264488,242,242
100.0,3.302011,243,243
100.0,3.264488,244,244
100.0,3.320773,245,245
100.0,3.28325,246,246
100.0,3.302011,247,247
100.0,3.302011,248,248
100.0,3.302011,249,249
100.0,3.28325,250,250
100.0,3.320773,251,251
100.0,3.28325,252,252
100.0,3.28325,253,253
100.0,3.245727,254,254
100.0,3.320773,255,255
100.0,3.320773,256,256
100.0,3.320773,257,257
100.0,3.245727,258,258
100.0,3.28325,259,259
100.0,3.320773,260,260
100.0,3.264488,261,261
100.0,3.264488,262,262
100.0,3.28325,263,263
100.0,3.264488,264,264
100.0,3.302011,265,265
100.0,3.28325,266,266
100.0,3.264488,267,267
100.0,3.264488,268,268
100.0,3.320773,269,269
100.0,3.302011,270,270
100.0,3.28325,271,271
100.0,3.28325,272,272
100.0,3.28325,273,273
100.0,3.302011,274,274
100.0,3.226965,275,275
100.0,3.302011,276,276
100.0,3.264488,277,277
100.0,3.264488,278,278
100.0,3.226965,279,279
100.0,3.28325,280,280
100.0,3.28325,281,281
100.0,3.320773,282,282
100.0,3.245727,283,283
100.0,3.28325,284,284
100.0,3.245727,285,285
100.0,3.28325,286,286
100.0,3.320773,287,287
100.0,3.28325,288,288
100.0,3.302011,289,289
100.0,3.320773,290,290
100.0,3.28325,291,291
100.0,3.245727,292,292
100.0,3.28325,293,293
100.0,3.245727,294,294
100.0,3.264488,295,295
100.0,3.302011,296,296
100.0,3.302011,297,297
100.0,3.264488,298,298
100.0,3.264488,299,299
100.0,3.264488,300,300
100.0,3.320773,301,301
100.0,3.302011,302,302
100.0,3.28325,303,303
100.0,3.28325,304,304
100.0,3.28325,305,305
100.0,3.264488,306,306
100.0,3.28325,307,307
100.0,3.302011,308,308
100.0,3.264488,309,309
100.0,3.302011,310,310
100.0,3.302011,311,311
100.0,3.28325,312,312
100.0,3.302011,313,313
100.0,3.264488,314,314
100.0,3.302011,315,315
100.0,3.28325,316,316
100.0,3.245727,317,317
100.0,3.245727,318,318
100.0,3.264488,319,319
100.0,3.28325,320,320
100.0,3.245727,321,321
100.0,3.339534,322,322
100.0,3.339534,323,323
100.0,3.264488,324,324
100.0,3.226965,325,325
100.0,3.28325,326,326
100.0,3.28325,327,327
100.0,3.264488,328,328
100.0,3.28325,329,329
100.0,3.302011,330,330
100.0,3.226965,331,331
100.0,3.245727,332,332
100.0,3.28325,333,333
100.0,3.28325,334,334
100.0,3.28325,335,335
100.0,3.302011,336,336
100.0,3.28325,337,337
100.0,3.302011,338,338
100.0,3.264488,339,339
100.0,3.28325,340,340
100.0,3.264488,341,341
100.0,3.28325,342,342
100.0,3.264488,343,343
100.0,3.264488,344,344
100.0,3.264488,345,345
100.0,3.28325,346,346
100.0,3.245727,347,347
100.0,3.302011,348,348
100.0,3.264488,349,349
100.0,3.264488,350,350
100.0,3.245727,351,351
